onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
2.0171061	2	9	105.jpg	1	0.73974661	1	0	1	1	0.21
8.7224548	2	14	132.jpg	2	0.65282658	1	0	0	0	-0.03
19.515558	2	1	114.jpg	2	0.76113264	0	1	1	1	-0.04
25.215965	2	16	117.jpg	-1	n/a	n/a	0	0	0	-0.5
33.960971	2	3	129.jpg	1	0.61853504	1	1	1	1	0.28
41.701062	2	11	113.jpg	1	0.62394056	1	0	1	1	0.27
47.402004	2	10	133.jpg	2	0.65797784	1	0	0	-1	-0.28
53.058808	2	7	123.jpg	1	0.55774209	1	1	2	2	0.47
61.802054	2	8	128.jpg	2	0.64272878	1	1	0	0	-0.03
69.53767	2	15	112.jpg	1	0.88489919	1	0	2	2	0.44
75.188391	2	4	138.jpg	1	0.61528181	0	1	0	-1	0.01
85.972219	2	2	127.jpg	2	0.61380293	1	1	0	0	-0.02
95.748511	2	13	130.jpg	1	0.60921053	1	0	2	2	0.46
104.48921	2	9	105.jpg	1	0.82243291	1	0	1	0	-0.01
110.17589	2	14	132.jpg	2	0.72371044	1	0	0	0	0.01
115.86054	2	5	118.jpg	1	0.58006487	1	1	2	2	0.45
121.51224	2	12	103.jpg	2	0.78604991	1	0	0	0	0.01
129.24434	2	16	117.jpg	2	0.66790225	1	0	0	-1	-0.23
136.9792	2	6	115.jpg	2	0.72480941	1	1	0	0	0.05
145.70858	2	13	130.jpg	1	0.55118765	1	0	2	2	0.48
152.40026	2	14	132.jpg	2	0.61675116	1	0	0	0	0
163.22185	2	9	105.jpg	1	0.58632455	1	0	1	1	0.23
171.96642	2	5	118.jpg	1	0.60854624	1	1	2	0	-0.02
178.67206	2	6	115.jpg	2	0.67101716	1	1	0	0	0.04
185.39449	2	10	133.jpg	2	0.74529006	1	0	0	0	-0.01
194.13532	2	3	129.jpg	1	0.71829582	1	1	1	1	0.3
201.87349	2	8	128.jpg	2	0.59056525	1	1	0	0	-0.05
208.57454	2	12	103.jpg	2	0.70484966	1	0	0	0	0
216.28657	2	7	123.jpg	1	0.63738254	1	1	2	2	0.45
222.97787	2	4	138.jpg	2	0.81091446	1	1	0	0	0
230.71699	2	11	113.jpg	1	0.64772196	1	0	1	1	0.28
240.47574	2	2	127.jpg	2	0.68801107	1	1	0	-1	-0.22
249.23295	2	15	112.jpg	1	1.1373385	1	0	2	2	0.42
258.99262	2	1	114.jpg	2	0.68188058	0	1	1	1	-0.08
264.68054	2	12	103.jpg	2	0.81892876	1	0	0	0	0.05
270.3812	2	8	128.jpg	2	0.71534866	1	1	0	0	0.04
277.06492	2	2	127.jpg	-1	n/a	n/a	1	0	0	-0.5
285.8151	2	11	113.jpg	1	0.59571418	1	0	1	1	0.2
295.59082	2	10	133.jpg	2	0.66598231	1	0	0	0	0
304.33176	2	7	123.jpg	1	0.55167664	1	1	2	2	0.43
311.05381	2	1	114.jpg	2	0.55178672	0	1	1	1	-0.01
316.73743	2	15	112.jpg	1	0.73906811	1	0	2	2	0.47
326.48897	2	3	129.jpg	1	0.6304363	1	1	1	1	0.25
334.22581	2	4	138.jpg	2	0.92552127	1	1	0	0	-0.02
340.94825	2	16	117.jpg	1	0.10179367	0	0	0	0	-0.29
348.65923	2	5	118.jpg	1	0.63222455	1	1	2	2	0.46
355.35667	2	6	115.jpg	2	0.9098797	1	1	0	0	-0.02
362.06544	2	14	132.jpg	2	0.66387343	1	0	0	0	0.02
372.85769	2	13	130.jpg	1	0.61032379	1	0	2	2	0.46
379.56534	2	9	105.jpg	1	0.73038772	1	0	1	1	0.28
