onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
2.0276537	2	9	125.jpg	1	0.99300919	1	0	1	1	0.29
8.7539484	2	14	133.jpg	2	0.73291221	1	0	0	0	0
19.587346	2	1	118.jpg	1	0.91411347	1	1	1	1	0.24
25.270573	2	16	111.jpg	2	1.0521533	1	0	0	0	0.02
34.036299	2	3	121.jpg	1	0.9438037	1	1	1	1	0.23
41.772688	2	11	123.jpg	2	0.78261878	0	0	1	1	-0.05
47.473751	2	10	107.jpg	2	1.0147734	1	0	0	-1	-0.24
53.174579	2	7	101.jpg	1	0.60410621	1	1	2	2	0.49
61.959497	2	8	138.jpg	2	0.80097679	1	1	0	0	-0.03
69.710865	2	15	124.jpg	1	0.6804141	1	0	2	2	0.41
75.403151	2	4	127.jpg	2	1.1215685	1	1	0	-1	-0.23
86.23049	2	2	136.jpg	2	0.68642128	1	1	0	0	0
96.020872	2	13	115.jpg	1	1.5602964	1	0	2	2	0.41
104.79986	2	9	125.jpg	1	0.76748841	1	0	1	0	0
110.48798	2	14	133.jpg	2	0.99083392	1	0	0	0	0
116.1882	2	5	119.jpg	1	0.65444876	1	1	2	2	0.48
121.8883	2	12	137.jpg	2	0.87228519	1	0	0	0	-0.01
129.62094	2	16	111.jpg	2	1.3067127	1	0	0	-1	-0.25
137.35513	2	6	128.jpg	2	1.1822226	1	1	0	0	-0.03
146.12347	2	13	115.jpg	1	1.1049207	1	0	2	2	0.42
152.85833	2	14	133.jpg	2	0.7141852	1	0	0	0	0.01
163.69313	2	9	125.jpg	1	0.69052201	1	0	1	1	0.23
172.47776	2	5	119.jpg	1	0.77572385	1	1	2	0	-0.05
179.2038	2	6	128.jpg	2	0.95008324	1	1	0	0	0.04
185.92934	2	10	107.jpg	2	1.0098161	1	0	0	0	-0.01
194.70484	2	3	121.jpg	1	1.0873907	1	1	1	1	0.23
202.45481	2	8	138.jpg	2	0.70948194	1	1	0	0	-0.04
209.18826	2	12	137.jpg	2	0.84814273	1	0	0	0	0.02
216.93713	2	7	101.jpg	1	0.85723078	1	1	2	2	0.46
223.67162	2	4	127.jpg	2	0.8553361	1	1	0	0	0.05
231.4217	2	11	123.jpg	2	0.78486022	0	0	1	1	-0.05
241.20671	2	2	136.jpg	2	0.81428225	1	1	0	-1	-0.27
249.97423	2	15	124.jpg	1	0.76139978	1	0	2	2	0.44
259.77493	2	1	118.jpg	1	0.70304701	1	1	1	1	0.23
265.47814	2	12	137.jpg	2	0.84509137	1	0	0	0	-0.05
271.1785	2	8	138.jpg	2	0.88579919	1	1	0	0	0.01
277.91118	2	2	136.jpg	2	0.73280946	1	1	0	0	0.03
286.68783	2	11	123.jpg	2	0.95648644	0	0	1	1	-0.01
296.48169	2	10	107.jpg	2	0.97620172	1	0	0	0	0.02
305.25561	2	7	101.jpg	1	0.67623731	1	1	2	2	0.47
311.98899	2	1	118.jpg	1	0.85939752	1	1	1	1	0.23
317.68878	2	15	124.jpg	1	0.7841652	1	0	2	2	0.42
327.489	2	3	121.jpg	1	0.86359292	1	1	1	1	0.25
335.22212	2	4	127.jpg	2	1.0983984	1	1	0	0	0.03
341.93921	2	16	111.jpg	2	1.0837496	1	0	0	0	0
349.67395	2	5	119.jpg	1	0.95057373	1	1	2	2	0.41
356.39163	2	6	128.jpg	2	0.78040498	1	1	0	0	0.05
363.12658	2	14	133.jpg	2	0.63262575	1	0	0	0	-0.03
373.96155	2	13	115.jpg	1	1.1135047	1	0	2	2	0.47
380.69579	2	9	125.jpg	1	1.4613033	1	0	1	1	0.28
