onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
2.0332676	2	9	115.jpg	2	1.0472828	0	0	1	1	-0.04
8.7739271	2	14	114.jpg	2	0.97424779	1	0	0	0	0.03
19.593283	2	1	132.jpg	2	0.81932934	0	1	1	1	-0.04
25.280734	2	16	106.jpg	2	0.87452035	1	0	0	0	0.04
34.048945	2	3	129.jpg	2	0.79089851	0	1	1	1	-0.03
41.792827	2	11	104.jpg	1	0.63114737	1	0	1	1	0.22
47.484844	2	10	116.jpg	2	1.4923919	1	0	0	-1	-0.21
53.177447	2	7	121.jpg	1	0.97003795	1	1	2	2	0.49
61.943854	2	8	135.jpg	2	1.1867862	1	1	0	0	0
69.689254	2	15	113.jpg	1	0.70210246	1	0	2	2	0.45
75.380778	2	4	101.jpg	2	0.80354002	1	1	0	-1	-0.22
86.210297	2	2	109.jpg	2	1.6255675	1	1	0	0	0.02
95.998748	2	13	137.jpg	1	1.0828624	1	0	2	2	0.43
104.78301	2	9	115.jpg	2	1.0636591	0	0	1	0	0.23
110.4798	2	14	114.jpg	2	0.8143085	1	0	0	0	0.04
116.16336	2	5	124.jpg	1	1.630325	1	1	2	2	0.4
121.85139	2	12	134.jpg	1	1.2732978	0	0	0	0	-0.29
129.59847	2	16	106.jpg	2	0.77990748	1	0	0	-1	-0.21
137.34431	2	6	118.jpg	2	0.72555305	1	1	0	0	-0.02
146.11071	2	13	137.jpg	1	0.74205717	1	0	2	2	0.46
152.83628	2	14	114.jpg	2	0.67395482	1	0	0	0	0.02
163.66086	2	9	115.jpg	2	1.3995877	0	0	1	1	-0.04
172.43213	2	5	124.jpg	1	0.66552706	1	1	2	0	-0.01
179.16109	2	6	118.jpg	2	0.79358569	1	1	0	0	-0.02
185.87844	2	10	116.jpg	1	1.4843251	0	0	0	0	-0.26
194.64404	2	3	129.jpg	2	0.93147609	0	1	1	1	0
202.37818	2	8	135.jpg	2	1.1888134	1	1	0	0	-0.02
209.09516	2	12	134.jpg	2	1.0163061	1	0	0	0	-0.04
216.83035	2	7	121.jpg	2	1.647264	0	1	2	2	-0.02
223.54482	2	4	101.jpg	1	1.0182649	0	1	0	0	-0.2
231.28274	2	11	104.jpg	1	0.82323383	1	0	1	1	0.25
241.08521	2	2	109.jpg	2	1.0944271	1	1	0	-1	-0.23
249.85281	2	15	113.jpg	1	0.64910177	1	0	2	2	0.48
259.64529	2	1	132.jpg	2	1.0709694	0	1	1	1	-0.09
265.33858	2	12	134.jpg	2	1.7588218	1	0	0	0	0.03
271.02829	2	8	135.jpg	1	1.3598364	0	1	0	0	-0.21
277.74497	2	2	109.jpg	2	1.4485144	1	1	0	0	0.02
286.52944	2	11	104.jpg	1	0.86183392	1	0	1	1	0.28
296.31561	2	10	116.jpg	2	0.84588761	1	0	0	0	-0.01
305.09871	2	7	121.jpg	2	0.92071105	0	1	2	2	-0.04
311.81314	2	1	132.jpg	2	0.6520945	0	1	1	1	-0.02
317.49757	2	15	113.jpg	1	0.85009416	1	0	2	2	0.41
327.28244	2	3	129.jpg	2	0.8019271	0	1	1	1	-0.07
335.01716	2	4	101.jpg	2	0.89873294	1	1	0	0	0.03
341.75015	2	16	106.jpg	1	1.3163475	0	0	0	0	-0.28
349.50005	2	5	124.jpg	2	1.2263206	0	1	2	2	0.01
356.22928	2	6	118.jpg	1	1.0742243	0	1	0	0	-0.23
362.95524	2	14	114.jpg	2	1.0461855	1	0	0	0	-0.03
373.77944	2	13	137.jpg	1	1.0505639	1	0	2	2	0.49
380.49615	2	9	115.jpg	1	1.4664741	1	0	1	1	0.25
