onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
28.46565	2	3	129.jpg	2	0.74983211	0	1	1	1	-0.05
38.261044	2	10	116.jpg	2	1.241489	1	0	0	0	0
43.948985	2	9	115.jpg	1	1.5538837	1	0	1	1	0.29
54.783422	2	6	118.jpg	2	0.74916887	1	1	0	0	0
62.51675	2	1	132.jpg	2	0.8459221	0	1	1	0	0.29
70.249211	2	15	113.jpg	1	0.74937653	1	0	2	2	0.46
81.067894	2	12	134.jpg	2	1.4160924	1	0	0	0	0.04
86.752379	2	2	109.jpg	1	1.7724189	0	1	0	0	-0.25
96.53731	2	11	104.jpg	1	0.87695401	1	0	1	0	-0.03
104.28359	2	8	135.jpg	2	0.83303549	1	1	0	0	-0.02
114.07373	2	7	121.jpg	2	1.5986138	0	1	2	2	0.01
122.8502	2	16	106.jpg	1	1.3724136	0	0	0	0	-0.3
128.54403	2	14	114.jpg	2	1.0220006	1	0	0	-1	-0.3
134.23362	2	4	101.jpg	2	1.0558368	1	1	0	0	0.03
139.9286	2	5	124.jpg	1	1.1581513	1	1	2	2	0.4
146.64593	2	8	135.jpg	2	1.727267	1	1	0	-1	-0.26
154.38459	2	9	115.jpg	1	1.312197	1	0	1	1	0.2
160.06834	2	2	109.jpg	1	1.1357328	0	1	0	0	-0.21
166.78408	2	13	137.jpg	1	0.69488679	1	0	2	0	-0.04
175.55107	2	14	114.jpg	2	0.74762256	1	0	0	0	-0.03
184.3196	2	13	137.jpg	2	1.9467711	0	0	2	2	0.01
191.03359	2	1	132.jpg	2	1.102839	0	1	1	1	-0.04
201.85048	2	12	134.jpg	1	1.0219021	0	0	0	0	-0.28
207.53983	2	3	129.jpg	2	1.048471	0	1	1	1	-0.07
213.2337	2	16	106.jpg	1	1.2208677	0	0	0	0	-0.24
222.00128	2	15	113.jpg	1	0.67881448	1	0	2	0	0
232.81893	2	5	124.jpg	1	0.89178681	1	1	2	2	0.5
238.51166	2	10	116.jpg	1	0.99171807	0	0	0	0	-0.28
247.2846	2	3	129.jpg	1	0.89205658	1	1	1	0	-0.06
252.985	2	4	101.jpg	2	0.6176006	1	1	0	0	-0.01
261.75131	2	7	121.jpg	2	0.77641749	0	1	2	2	-0.02
269.48524	2	11	104.jpg	1	0.73791505	1	0	1	1	0.22
276.18439	2	6	118.jpg	1	1.1101661	0	1	0	-1	0.04
284.95341	2	15	113.jpg	1	0.60711052	1	0	2	2	0.4
294.73805	2	1	132.jpg	2	1.4979261	0	1	1	1	-0.08
303.50628	2	13	137.jpg	1	0.77159684	1	0	2	2	0.41
312.28656	2	10	116.jpg	2	0.69737052	1	0	0	0	0.02
319.00849	2	4	101.jpg	2	0.96374959	1	1	0	0	-0.02
325.73482	2	11	104.jpg	1	1.0452649	1	0	1	1	0.27
332.4611	2	16	106.jpg	2	0.7617152	1	0	0	0	-0.04
342.25228	2	8	135.jpg	2	0.85296281	1	1	0	0	0.01
347.94699	2	7	121.jpg	-1	n/a	n/a	1	2	0	-0.5
358.76937	2	6	118.jpg	2	0.74723147	1	1	0	0	-0.04
366.5197	2	12	134.jpg	2	1.8815769	1	0	0	-1	-0.25
372.20309	2	5	124.jpg	1	0.65977311	1	1	2	2	0.45
378.9197	2	2	109.jpg	2	1.1855189	1	1	0	0	-0.03
