onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
2.0346908	2	9	108.jpg	1	0.67291445	1	0	1	1	0.23
8.7596114	2	14	130.jpg	2	0.53890093	1	0	0	0	0.04
19.589534	2	1	122.jpg	1	0.70872117	1	1	1	1	0.29
25.278648	2	16	105.jpg	2	0.64598794	1	0	0	0	-0.04
34.062158	2	3	131.jpg	1	0.61343767	1	1	1	1	0.25
41.81224	2	11	107.jpg	1	0.66624929	1	0	1	1	0.24
47.51104	2	10	114.jpg	2	0.70129008	1	0	0	-1	-0.26
53.211888	2	7	111.jpg	1	0.59714967	1	1	2	2	0.49
61.979074	2	8	120.jpg	2	0.56207282	1	1	0	0	0.02
69.714545	2	15	126.jpg	1	0.53636732	1	0	2	2	0.45
75.415017	2	4	113.jpg	2	0.65988149	1	1	0	-1	-0.27
86.250495	2	2	121.jpg	2	0.67026063	1	1	0	0	0.02
96.052194	2	13	118.jpg	1	0.62572459	1	0	2	2	0.46
104.83701	2	9	108.jpg	2	0.48434656	0	0	1	0	0.25
110.53688	2	14	130.jpg	2	0.61089384	1	0	0	0	0.03
116.23876	2	5	129.jpg	1	0.55743615	1	1	2	2	0.49
121.94499	2	12	128.jpg	2	0.53762409	1	0	0	0	0.02
129.69582	2	16	105.jpg	2	0.59063802	1	0	0	-1	-0.25
137.44579	2	6	110.jpg	2	0.61962662	1	1	0	0	-0.02
146.22922	2	13	118.jpg	1	0.83814625	1	0	2	2	0.4
152.96351	2	14	130.jpg	2	0.69115946	1	0	0	0	0.03
163.79683	2	9	108.jpg	1	0.93861837	1	0	1	1	0.25
172.56408	2	5	129.jpg	1	0.83498874	1	1	2	0	-0.03
179.29925	2	6	110.jpg	2	0.63345938	1	1	0	0	0
186.03467	2	10	114.jpg	2	0.97060579	1	0	0	0	0.01
194.8186	2	3	131.jpg	1	0.52114553	1	1	1	1	0.23
202.56956	2	8	120.jpg	2	0.67460211	1	1	0	0	-0.02
209.30427	2	12	128.jpg	2	0.54802287	1	0	0	0	-0.03
217.0463	2	7	111.jpg	1	0.60629654	1	1	2	2	0.44
223.77327	2	4	113.jpg	2	0.77555575	1	1	0	0	0
231.51317	2	11	107.jpg	1	0.76460198	1	0	1	1	0.24
241.31185	2	2	121.jpg	2	0.69653669	1	1	0	-1	-0.29
250.09708	2	15	126.jpg	1	0.83919038	1	0	2	2	0.45
259.89659	2	1	122.jpg	1	0.85692558	1	1	1	1	0.28
265.5974	2	12	128.jpg	2	0.82858317	1	0	0	0	0.03
271.2969	2	8	120.jpg	2	0.6135422	1	1	0	0	0.03
278.01686	2	2	121.jpg	2	0.72425794	1	1	0	0	-0.05
286.79986	2	11	107.jpg	1	0.5981929	1	0	1	1	0.24
296.60223	2	10	114.jpg	2	0.73723048	1	0	0	0	0.01
305.38774	2	7	111.jpg	1	0.64620438	1	1	2	2	0.49
312.12226	2	1	122.jpg	2	1.0999262	0	1	1	1	-0.03
317.82347	2	15	126.jpg	1	0.64688575	1	0	2	2	0.48
327.6241	2	3	131.jpg	1	0.58896846	1	1	1	1	0.26
335.36374	2	4	113.jpg	2	0.97551511	1	1	0	0	0.01
342.09697	2	16	105.jpg	2	0.60243251	1	0	0	0	-0.02
349.84717	2	5	129.jpg	1	0.6715452	1	1	2	2	0.45
356.58048	2	6	110.jpg	2	0.81649312	1	1	0	0	-0.04
363.31396	2	14	130.jpg	2	0.68682339	1	0	0	0	0.04
374.13213	2	13	118.jpg	1	0.63979841	1	0	2	2	0.41
380.86615	2	9	108.jpg	1	0.73183422	1	0	1	1	0.3
