onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	query_onset
2.0342609	1.5	7	134.jpg	n/a	n/a	n/a	1	1	n/a
5.2716955	1.5	5	109.jpg	n/a	n/a	n/a	1	1	n/a
8.2577613	1.5	8	125.jpg	n/a	n/a	n/a	1	0	n/a
10.548841	1.5	6	101.jpg	n/a	n/a	n/a	1	0	n/a
12.528673	1.5	3	132.jpg	n/a	n/a	n/a	1	1	n/a
15.566704	1.5	1	116.jpg	n/a	n/a	n/a	1	1	n/a
18.026648	1.5	9	124.jpg	n/a	n/a	n/a	0	1	n/a
20.585907	1.5	15	105.jpg	n/a	n/a	n/a	0	1	n/a
22.592823	1.5	16	122.jpg	n/a	n/a	n/a	0	0	n/a
25.26273	1.5	5	109.jpg	1	1.8246259	1	1	1	27.76273
33.792732	1.5	12	118.jpg	n/a	n/a	n/a	0	0	n/a
36.992823	1.5	7	134.jpg	n/a	n/a	n/a	1	1	n/a
39.582901	1.5	1	116.jpg	n/a	n/a	n/a	1	1	n/a
42.293159	1.5	16	122.jpg	2	1.4405981	1	0	0	44.793159
49.706123	1.5	8	125.jpg	n/a	n/a	n/a	1	0	n/a
52.83957	1.5	6	101.jpg	n/a	n/a	n/a	1	0	n/a
55.75424	1.5	15	105.jpg	n/a	n/a	n/a	0	1	n/a
57.630706	1.5	9	124.jpg	n/a	n/a	n/a	0	1	n/a
59.677871	1.5	2	137.jpg	n/a	n/a	n/a	1	0	n/a
62.198452	1.5	4	112.jpg	n/a	n/a	n/a	1	0	n/a
63.995169	1.5	10	103.jpg	n/a	n/a	n/a	0	0	n/a
67.055241	1.5	12	118.jpg	n/a	n/a	n/a	0	0	n/a
68.975068	1.5	13	107.jpg	n/a	n/a	n/a	0	1	n/a
71.629561	1.5	9	124.jpg	n/a	n/a	n/a	0	1	n/a
74.869787	1.5	10	103.jpg	n/a	n/a	n/a	0	0	n/a
76.810166	1.5	16	122.jpg	n/a	n/a	n/a	0	0	n/a
78.594287	1.5	11	127.jpg	n/a	n/a	n/a	0	1	n/a
80.727817	1.5	13	107.jpg	n/a	n/a	n/a	0	1	n/a
83.781437	1.5	12	118.jpg	n/a	n/a	n/a	0	0	n/a
85.662777	1.5	6	101.jpg	2	1.5453195	1	1	0	88.162777
92.845339	1.5	14	114.jpg	n/a	n/a	n/a	0	0	n/a
95.230014	1.5	5	109.jpg	n/a	n/a	n/a	1	1	n/a
97.563865	1.5	3	132.jpg	n/a	n/a	n/a	1	1	n/a
99.917665	1.5	2	137.jpg	n/a	n/a	n/a	1	0	n/a
101.90814	1.5	8	125.jpg	n/a	n/a	n/a	1	0	n/a
104.38005	1.5	1	116.jpg	n/a	n/a	n/a	1	1	n/a
107.00539	1.5	3	132.jpg	n/a	n/a	n/a	1	1	n/a
109.25005	1.5	11	127.jpg	n/a	n/a	n/a	0	1	n/a
111.21301	1.5	13	107.jpg	n/a	n/a	n/a	0	1	n/a
113.08001	1.5	4	112.jpg	n/a	n/a	n/a	1	0	n/a
115.30614	1.5	6	101.jpg	n/a	n/a	n/a	1	0	n/a
117.88007	1.5	11	127.jpg	1	1.3783916	1	0	1	120.38007
124.84152	1.5	1	116.jpg	n/a	n/a	n/a	1	1	n/a
127.9736	1.5	3	132.jpg	n/a	n/a	n/a	1	1	n/a
129.78687	1.5	6	101.jpg	n/a	n/a	n/a	1	0	n/a
131.78253	1.5	8	125.jpg	2	1.0638404	1	1	0	134.28253
138.66024	1.5	2	137.jpg	n/a	n/a	n/a	1	0	n/a
141.54027	1.5	12	118.jpg	n/a	n/a	n/a	0	0	n/a
144.75344	1.5	10	103.jpg	n/a	n/a	n/a	0	0	n/a
147.95006	1.5	9	124.jpg	n/a	n/a	n/a	0	1	n/a
150.61362	1.5	11	127.jpg	n/a	n/a	n/a	0	1	n/a
153.5001	1.5	16	122.jpg	n/a	n/a	n/a	0	0	n/a
156.22047	1.5	10	103.jpg	n/a	n/a	n/a	0	0	n/a
