onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
28.478725	2	3	132.jpg	1	0.67781944	1	1	1	1	0.29
38.270914	2	10	103.jpg	2	0.80539147	1	0	0	0	0.02
43.965302	2	9	124.jpg	1	0.75858012	1	0	1	1	0.23
54.786654	2	6	101.jpg	2	0.66469379	1	1	0	0	0.03
62.537814	2	1	116.jpg	1	0.8078292	1	1	1	0	-0.06
70.287769	2	15	105.jpg	1	0.76409737	1	0	2	2	0.47
81.104791	2	12	118.jpg	2	0.89772799	1	0	0	0	-0.01
86.789374	2	2	137.jpg	2	0.79403643	1	1	0	0	0.04
96.573025	2	11	127.jpg	1	0.78188494	1	0	1	0	-0.03
104.3253	2	8	125.jpg	2	0.63971112	1	1	0	0	-0.02
114.12696	2	7	134.jpg	1	0.6840013	1	1	2	2	0.48
122.91165	2	16	122.jpg	2	0.89129767	1	0	0	0	0.03
128.60479	2	14	114.jpg	2	0.94785436	1	0	0	-1	-0.28
134.29597	2	4	112.jpg	2	0.68825093	1	1	0	0	0.04
139.98822	2	5	109.jpg	1	0.67436203	1	1	2	2	0.43
146.71563	2	8	125.jpg	2	0.64582802	1	1	0	-1	-0.2
154.4553	2	9	124.jpg	1	0.66968867	1	0	1	1	0.24
160.15497	2	2	137.jpg	2	0.93278386	1	1	0	0	-0.05
166.88837	2	13	107.jpg	1	0.58698848	1	0	2	0	-0.01
175.67162	2	14	114.jpg	2	0.64840992	1	0	0	0	-0.02
184.43856	2	13	107.jpg	1	0.60658431	1	0	2	2	0.43
191.15637	2	1	116.jpg	1	0.89770192	1	1	1	1	0.24
201.97399	2	12	118.jpg	2	0.78107991	1	0	0	0	0
207.67731	2	3	132.jpg	1	0.6743053	1	1	1	1	0.21
213.37662	2	16	122.jpg	2	0.77498605	1	0	0	0	-0.02
222.16168	2	15	105.jpg	1	0.66535415	1	0	2	0	-0.08
232.98891	2	5	109.jpg	1	0.69802282	1	1	2	2	0.5
238.68029	2	10	103.jpg	2	0.74585112	1	0	0	0	-0.03
247.4555	2	3	132.jpg	1	0.62083428	1	1	1	0	-0.07
253.1555	2	4	112.jpg	2	1.0352413	1	1	0	0	-0.02
261.93888	2	7	134.jpg	1	0.65564727	1	1	2	2	0.44
269.68704	2	11	127.jpg	1	0.91764344	1	0	1	1	0.21
276.40428	2	6	101.jpg	2	0.64756621	1	1	0	-1	-0.24
285.17231	2	15	105.jpg	1	0.68433319	1	0	2	2	0.5
294.95703	2	1	116.jpg	1	0.78962741	1	1	1	1	0.2
303.72506	2	13	107.jpg	1	1.3046143	1	0	2	2	0.48
312.50591	2	10	103.jpg	2	0.73898483	1	0	0	0	-0.02
319.2276	2	4	112.jpg	2	0.7162094	1	1	0	0	-0.03
325.9561	2	11	127.jpg	1	0.68510049	1	0	1	1	0.22
332.67934	2	16	122.jpg	1	0.72024202	0	0	0	0	-0.21
342.47263	2	8	125.jpg	2	0.69583803	1	1	0	0	0
348.16559	2	7	134.jpg	-1	n/a	n/a	1	2	0	-0.5
358.98931	2	6	101.jpg	2	0.68096786	1	1	0	0	-0.04
366.73943	2	12	118.jpg	2	1.0022313	1	0	0	-1	-0.21
372.43942	2	5	109.jpg	1	0.67009331	1	1	2	2	0.4
379.17286	2	2	137.jpg	2	0.73938036	1	1	0	0	0.03
