onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
28.537245	2	3	111.jpg	1	0.59666697	1	1	1	1	0.21
38.32036	2	10	106.jpg	2	0.77041949	1	0	0	0	0.03
44.004159	2	9	117.jpg	1	0.87095692	1	0	1	1	0.22
54.839542	2	6	137.jpg	2	0.86456044	1	1	0	0	-0.04
62.591176	2	1	110.jpg	1	0.64526982	1	1	1	0	-0.06
70.342453	2	15	114.jpg	2	0.87119518	0	0	2	2	-0.04
81.177607	2	12	129.jpg	2	0.64448825	1	0	0	0	-0.02
86.878485	2	2	103.jpg	2	0.85351138	1	1	0	0	0.04
96.678618	2	11	136.jpg	1	0.69312558	1	0	1	0	-0.04
104.42168	2	8	124.jpg	2	0.70247891	1	1	0	0	0.02
114.22088	2	7	108.jpg	1	0.64288934	1	1	2	2	0.48
123.00294	2	16	119.jpg	2	0.83288329	1	0	0	0	0
128.70431	2	14	102.jpg	2	0.72525946	1	0	0	-1	-0.26
134.40422	2	4	133.jpg	2	0.68389486	1	1	0	0	-0.01
140.10208	2	5	122.jpg	1	0.96025177	1	1	2	2	0.42
146.82092	2	8	124.jpg	2	0.68833602	1	1	0	-1	-0.2
154.5569	2	9	117.jpg	1	1.0547568	1	0	1	1	0.29
160.25616	2	2	103.jpg	2	0.93007029	1	1	0	0	0.02
166.99181	2	13	107.jpg	1	0.57695384	1	0	2	0	-0.01
175.7765	2	14	102.jpg	2	0.70674939	1	0	0	0	0.02
184.56238	2	13	107.jpg	1	0.55343556	1	0	2	2	0.49
191.29611	2	1	110.jpg	1	0.74942072	1	1	1	1	0.3
202.13814	2	12	129.jpg	2	0.69705241	1	0	0	0	-0.02
207.83809	2	3	111.jpg	1	0.65883726	1	1	1	1	0.22
213.53693	2	16	119.jpg	2	0.6868954	1	0	0	0	0.01
222.32146	2	15	114.jpg	2	0.69460426	0	0	2	0	0.44
233.15478	2	5	122.jpg	1	0.61698879	1	1	2	2	0.45
238.85494	2	10	106.jpg	2	0.70567057	1	0	0	0	-0.03
247.63836	2	3	111.jpg	1	0.58631345	1	1	1	0	-0.09
253.33934	2	4	133.jpg	2	0.68573582	1	1	0	0	0.03
262.12402	2	7	108.jpg	1	0.62469829	1	1	2	2	0.47
269.87547	2	11	136.jpg	1	0.66754336	1	0	1	1	0.3
276.61019	2	6	137.jpg	2	0.76134856	1	1	0	-1	-0.27
285.39475	2	15	114.jpg	2	0.86619115	0	0	2	2	-0.05
295.19626	2	1	110.jpg	1	0.63750616	1	1	1	1	0.3
303.98029	2	13	107.jpg	1	0.61133379	1	0	2	2	0.46
312.75553	2	10	106.jpg	2	0.82590196	1	0	0	0	0.04
319.48878	2	4	133.jpg	2	0.68059778	1	1	0	0	-0.04
326.22222	2	11	136.jpg	1	0.62652877	1	0	1	1	0.21
332.95465	2	16	119.jpg	2	0.74132922	1	0	0	0	-0.02
342.75565	2	8	124.jpg	2	0.69448258	1	1	0	0	0.01
348.45562	2	7	108.jpg	1	0.67016401	1	1	2	0	-0.04
359.27374	2	6	137.jpg	2	0.67660517	1	1	0	0	0
367.02417	2	12	129.jpg	2	0.67794972	1	0	0	-1	-0.27
372.72606	2	5	122.jpg	1	0.61560785	1	1	2	2	0.42
379.46016	2	2	103.jpg	2	0.76174728	1	1	0	0	0.02
