onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
28.527332	2	3	126.jpg	1	0.67364482	1	1	1	1	0.26
38.327963	2	10	124.jpg	2	0.7545545	1	0	0	0	0.01
44.020106	2	9	114.jpg	1	0.77333746	1	0	1	1	0.25
54.868942	2	6	119.jpg	2	0.84714692	1	1	0	0	-0.03
62.615064	2	1	121.jpg	1	0.65566127	1	1	1	0	0
70.354713	2	15	117.jpg	1	1.5015653	1	0	2	2	0.46
81.188302	2	12	115.jpg	2	0.73775118	1	0	0	0	0.01
86.888197	2	2	112.jpg	2	0.75230018	1	1	0	0	-0.02
96.671131	2	11	113.jpg	1	0.63215714	1	0	1	0	-0.08
104.40569	2	8	123.jpg	2	0.76208624	1	1	0	0	-0.01
114.19144	2	7	111.jpg	1	0.8030642	1	1	2	2	0.44
122.97534	2	16	134.jpg	2	0.97321498	1	0	0	0	-0.02
128.67645	2	14	137.jpg	2	1.311924	1	0	0	-1	-0.23
134.37723	2	4	110.jpg	2	0.8426053	1	1	0	0	0.05
140.07051	2	5	101.jpg	1	0.59759899	1	1	2	2	0.44
146.79599	2	8	123.jpg	2	0.70403837	1	1	0	-1	-0.2
154.53771	2	9	114.jpg	1	0.79567837	1	0	1	1	0.29
160.2374	2	2	112.jpg	2	0.80703789	1	1	0	0	0.03
166.97087	2	13	133.jpg	1	0.68094448	1	0	2	0	-0.1
175.75473	2	14	137.jpg	2	0.77965073	1	0	0	0	0.01
184.53799	2	13	133.jpg	1	0.62312165	1	0	2	2	0.44
191.27133	2	1	121.jpg	1	0.8529955	1	1	1	1	0.21
202.08894	2	12	115.jpg	2	0.7478012	1	0	0	0	-0.02
207.77292	2	3	126.jpg	1	0.92358693	1	1	1	1	0.3
213.45942	2	16	134.jpg	2	0.74611011	1	0	0	0	0.03
222.2419	2	15	117.jpg	1	1.1209698	1	0	2	0	-0.1
233.07691	2	5	101.jpg	1	0.58489634	1	1	2	2	0.44
238.77819	2	10	124.jpg	2	0.71373358	1	0	0	0	0.03
247.55389	2	3	126.jpg	1	0.643561	1	1	1	0	-0.04
253.24636	2	4	110.jpg	2	0.77777152	1	1	0	0	-0.04
262.02141	2	7	111.jpg	1	0.72663366	1	1	2	2	0.44
269.77217	2	11	113.jpg	1	0.66355229	1	0	1	1	0.29
276.50531	2	6	119.jpg	2	0.91110696	1	1	0	-1	-0.2
285.2882	2	15	117.jpg	1	1.1192649	1	0	2	2	0.41
295.08891	2	1	121.jpg	1	0.73840973	1	1	1	1	0.2
303.83872	2	13	133.jpg	1	0.73944847	1	0	2	2	0.47
312.60685	2	10	124.jpg	2	0.72796349	1	0	0	0	-0.04
319.32456	2	4	110.jpg	2	0.76510181	1	1	0	0	0.02
326.05934	2	11	113.jpg	1	0.70644084	1	0	1	1	0.26
332.79347	2	16	134.jpg	2	0.88165784	1	0	0	0	0.05
342.5955	2	8	123.jpg	2	0.84425897	1	1	0	0	-0.02
348.2884	2	7	111.jpg	1	1.2905853	1	1	2	0	-0.09
359.11489	2	6	119.jpg	2	0.77548705	1	1	0	0	-0.03
366.85585	2	12	115.jpg	2	0.80577721	1	0	0	-1	-0.27
372.55597	2	5	101.jpg	1	0.66204342	1	1	2	2	0.43
379.289	2	2	112.jpg	2	0.79755796	1	1	0	0	-0.01
