onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
28.490859	2	3	119.jpg	1	0.76360264	1	1	1	1	0.3
38.29167	2	10	121.jpg	2	0.71397932	1	0	0	0	0.02
43.992637	2	9	129.jpg	1	0.73421303	1	0	1	1	0.24
54.825613	2	6	123.jpg	1	0.78003066	0	1	0	0	-0.2
62.559136	2	1	111.jpg	1	0.85485133	1	1	1	0	-0.02
70.293735	2	15	110.jpg	1	0.62047812	1	0	2	2	0.5
81.12883	2	12	115.jpg	2	0.93033695	1	0	0	0	0.03
86.829842	2	2	101.jpg	2	0.87110671	1	1	0	0	0.03
96.631637	2	11	124.jpg	1	0.67876208	1	0	1	0	-0.06
104.38282	2	8	117.jpg	2	0.94850042	1	1	0	0	0.04
114.17575	2	7	128.jpg	1	0.72295532	1	1	2	2	0.4
122.95335	2	16	106.jpg	2	0.82892288	1	0	0	0	0
128.64229	2	14	114.jpg	2	1.5272164	1	0	0	-1	-0.27
134.34144	2	4	133.jpg	2	0.94551055	1	1	0	0	0.03
140.03984	2	5	116.jpg	1	0.69409251	1	1	2	2	0.46
146.77653	2	8	117.jpg	2	0.84309891	1	1	0	-1	-0.23
154.52596	2	9	129.jpg	1	0.7680981	1	0	1	1	0.28
160.20929	2	2	101.jpg	2	0.79812048	1	1	0	0	0.02
166.92626	2	13	126.jpg	1	0.62593788	1	0	2	0	-0.02
175.69419	2	14	114.jpg	2	0.94012941	1	0	0	0	-0.02
184.47804	2	13	126.jpg	1	0.6035226	1	0	2	2	0.48
191.19751	2	1	111.jpg	1	1.1545873	1	1	1	1	0.23
202.0325	2	12	115.jpg	2	0.83202117	1	0	0	0	-0.01
207.73348	2	3	119.jpg	1	0.90644732	1	1	1	1	0.23
213.42707	2	16	106.jpg	2	0.77878017	1	0	0	0	0
222.20391	2	15	110.jpg	1	1.7054535	1	0	2	0	-0.08
233.03751	2	5	116.jpg	1	0.65499945	1	1	2	2	0.48
238.72479	2	10	121.jpg	2	0.7714761	1	0	0	0	0.05
247.51004	2	3	119.jpg	1	0.74433202	1	1	1	0	-0.09
253.21013	2	4	133.jpg	2	0.94184322	1	1	0	0	-0.01
261.99359	2	7	128.jpg	1	0.62610677	1	1	2	2	0.42
269.74361	2	11	124.jpg	1	0.62484855	1	0	1	1	0.22
276.46139	2	6	123.jpg	2	0.83682798	1	1	0	-1	-0.28
285.22967	2	15	110.jpg	1	0.60647769	1	0	2	2	0.46
295.03115	2	1	111.jpg	1	0.89092224	1	1	1	1	0.22
303.81574	2	13	126.jpg	1	0.63568781	1	0	2	2	0.41
312.59348	2	10	121.jpg	2	0.82628233	1	0	0	0	-0.01
319.31791	2	4	133.jpg	2	0.8165886	1	1	0	0	-0.03
326.0433	2	11	124.jpg	1	0.65418074	1	0	1	1	0.3
332.77174	2	16	106.jpg	2	0.6999004	1	0	0	0	0.03
342.57675	2	8	117.jpg	2	0.6915622	1	1	0	0	-0.02
348.27717	2	7	128.jpg	1	0.67513867	1	1	2	0	-0.09
359.10998	2	6	123.jpg	2	0.57251395	1	1	0	0	0.02
366.86144	2	12	115.jpg	2	0.71259829	1	0	0	-1	-0.29
372.56018	2	5	116.jpg	1	0.67603124	1	1	2	2	0.47
379.27815	2	2	101.jpg	2	0.73204907	1	1	0	0	0.01
