onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
28.476981	2	3	132.jpg	1	0.51348781	1	1	1	1	0.27
43.230307	2	10	128.jpg	2	0.83073172	1	0	0	0	0.02
49.971939	2	9	136.jpg	1	0.8108147	1	0	1	1	0.26
66.716615	2	6	133.jpg	2	0.90509083	1	1	0	0	-0.03
77.455373	2	1	102.jpg	1	0.66528128	1	1	1	0	-0.03
88.205308	2	15	120.jpg	1	0.77178091	1	0	2	2	0.46
104.93966	2	12	131.jpg	2	1.0765705	1	0	0	0	-0.01
111.67385	2	2	111.jpg	2	0.80191472	1	1	0	0	0.01
126.42654	2	11	110.jpg	2	0.99752062	0	0	1	0	0.22
137.17839	2	8	135.jpg	2	0.89425075	1	1	0	0	-0.05
151.92238	2	7	134.jpg	1	0.71797904	1	1	2	2	0.47
164.66675	2	16	104.jpg	2	0.94492646	1	0	0	0	-0.04
171.40569	2	14	113.jpg	2	0.86101913	1	0	0	-1	-0.2
178.15592	2	4	138.jpg	2	0.85282215	1	1	0	0	-0.04
184.90594	2	5	101.jpg	2	0.89881874	0	1	2	2	0.04
193.65648	2	8	135.jpg	2	0.80211924	1	1	0	-1	-0.25
204.38942	2	9	136.jpg	1	0.74839092	1	0	1	1	0.22
211.12348	2	2	111.jpg	2	0.74348367	1	1	0	0	-0.04
219.85882	2	13	137.jpg	1	0.78684161	1	0	2	0	-0.06
232.61069	2	14	113.jpg	2	0.75588957	1	0	0	0	0
245.36297	2	13	137.jpg	1	0.65489673	1	0	2	2	0.43
254.10601	2	1	102.jpg	1	0.63697138	1	1	1	1	0.26
270.85034	2	12	131.jpg	2	1.163829	1	0	0	0	0.05
277.58957	2	3	132.jpg	1	0.60939394	1	1	1	1	0.26
284.3404	2	16	104.jpg	2	0.89295383	1	0	0	0	-0.02
297.09094	2	15	120.jpg	1	0.80232638	1	0	2	0	-0.01
313.84189	2	5	101.jpg	2	0.87349382	0	1	2	2	-0
320.5744	2	10	128.jpg	2	0.85888921	1	0	0	0	0
333.31064	2	3	132.jpg	1	0.6868737	1	1	1	0	-0.05
340.06189	2	4	138.jpg	2	0.75897312	1	1	0	0	0.01
352.8138	2	7	134.jpg	1	0.8015777	1	1	2	2	0.41
363.55649	2	11	110.jpg	2	0.80304076	0	0	1	1	-0.03
372.30042	2	6	133.jpg	2	0.77580241	1	1	0	-1	-0.29
385.03996	2	15	120.jpg	1	0.78002942	1	0	2	2	0.43
399.78966	2	1	102.jpg	1	0.78940326	1	1	1	1	0.26
412.52349	2	13	137.jpg	1	0.90371023	1	0	2	2	0.43
425.25912	2	10	128.jpg	2	0.8984549	1	0	0	0	0.01
434.01065	2	4	138.jpg	2	0.82350581	1	1	0	0	-0.02
442.76181	2	11	110.jpg	2	0.63069204	0	0	1	1	-0.06
451.50668	2	16	104.jpg	2	0.66241662	1	0	0	0	-0.04
466.2482	2	8	135.jpg	2	0.89540669	1	1	0	0	-0.03
472.99042	2	7	134.jpg	1	0.75179132	1	1	2	0	-0.06
489.7403	2	6	133.jpg	2	0.85333752	1	1	0	0	0
500.49046	2	12	131.jpg	2	1.0370977	1	0	0	-1	-0.26
507.24025	2	5	101.jpg	2	0.73633358	0	1	2	2	-0
515.97415	2	2	111.jpg	2	0.65082285	1	1	0	0	0.01
