onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
2.0275656	2	9	121.jpg	1	0.73980666	1	0	1	1	0.24
8.7547896	2	14	116.jpg	1	0.77758304	0	0	0	0	-0.25
19.588886	2	1	125.jpg	2	0.55732064	0	1	1	1	-0.04
25.288052	2	16	133.jpg	2	0.58820385	1	0	0	0	0
34.07099	2	3	119.jpg	1	0.52646494	1	1	1	1	0.25
41.804774	2	11	124.jpg	1	0.84916537	1	0	1	1	0.25
47.487928	2	10	108.jpg	2	0.58608997	1	0	0	-1	-0.24
53.172684	2	7	135.jpg	1	0.6562133	1	1	2	2	0.43
61.940075	2	8	122.jpg	2	0.68354918	1	1	0	0	0.05
69.692256	2	15	115.jpg	1	0.68884732	1	0	2	2	0.46
75.393265	2	4	104.jpg	2	0.64180569	1	1	0	-1	-0.27
86.225751	2	2	103.jpg	2	0.59964795	1	1	0	0	0.04
96.021265	2	13	127.jpg	2	0.49986884	0	0	2	2	0.02
104.79912	2	9	121.jpg	1	0.71667648	1	0	1	0	-0.02
110.48889	2	14	116.jpg	1	1.1605974	0	0	0	0	-0.28
116.1881	2	5	134.jpg	1	0.66436945	1	1	2	2	0.49
121.88881	2	12	105.jpg	2	0.56006689	1	0	0	0	-0.04
129.63931	2	16	133.jpg	2	0.55091765	1	0	0	-1	-0.25
137.38897	2	6	101.jpg	2	0.58637223	1	1	0	0	0.01
146.17248	2	13	127.jpg	1	0.69243462	1	0	2	2	0.44
152.88884	2	14	116.jpg	2	1.1024477	1	0	0	0	0.05
163.70788	2	9	121.jpg	1	0.94158743	1	0	1	1	0.26
172.49273	2	5	134.jpg	1	0.65548473	1	1	2	0	-0.05
179.22686	2	6	101.jpg	2	0.65250999	1	1	0	0	-0.03
185.9614	2	10	108.jpg	2	0.60926385	1	0	0	0	-0.01
194.74604	2	3	119.jpg	2	0.86558077	0	1	1	1	-0.01
202.48842	2	8	122.jpg	2	0.70475073	1	1	0	0	-0.04
209.21503	2	12	105.jpg	2	0.6393925	1	0	0	0	-0.03
216.95329	2	7	135.jpg	1	0.56788325	1	1	2	2	0.42
223.68882	2	4	104.jpg	2	0.73128837	1	1	0	0	0.02
231.43865	2	11	124.jpg	1	0.71595673	1	0	1	1	0.2
241.23902	2	2	103.jpg	1	0.60290344	0	1	0	-1	0.05
250.00597	2	15	115.jpg	1	0.72858374	1	0	2	2	0.45
259.79018	2	1	125.jpg	2	0.60494111	0	1	1	1	-0.02
265.47524	2	12	105.jpg	2	0.89505223	1	0	0	0	0.05
271.15885	2	8	122.jpg	2	0.75935268	1	1	0	0	-0.05
277.89315	2	2	103.jpg	2	0.78701867	1	1	0	0	-0.02
286.67789	2	11	124.jpg	1	0.90279969	1	0	1	1	0.27
296.47972	2	10	108.jpg	2	0.76924941	1	0	0	0	0.01
305.25575	2	7	135.jpg	1	0.88372577	1	1	2	2	0.47
311.9822	2	1	125.jpg	2	1.2190387	0	1	1	1	-0.03
317.67285	2	15	115.jpg	1	0.7980682	1	0	2	2	0.48
327.47281	2	3	119.jpg	1	0.91468428	1	1	1	1	0.29
335.22293	2	4	104.jpg	2	0.65003961	1	1	0	0	0.02
341.95527	2	16	133.jpg	2	0.68643513	1	0	0	0	-0.05
349.69038	2	5	134.jpg	1	1.2008076	1	1	2	2	0.44
356.42285	2	6	101.jpg	2	0.62878389	1	1	0	0	0.04
363.14006	2	14	116.jpg	2	0.92972146	1	0	0	0	0.04
373.95914	2	13	127.jpg	1	0.72633377	1	0	2	2	0.49
380.69444	2	9	121.jpg	1	1.2256529	1	0	1	1	0.24
