onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
2.0354732	2	9	136.jpg	1	0.80301969	1	0	1	1	0.24
8.7655841	2	14	107.jpg	2	0.95416904	1	0	0	0	-0.01
19.602664	2	1	121.jpg	1	0.79035785	1	1	1	1	0.23
25.318766	2	16	126.jpg	2	0.89565037	1	0	0	0	0.04
34.104368	2	3	122.jpg	1	1.0194816	1	1	1	1	0.26
41.867496	2	11	102.jpg	1	0.86763458	1	0	1	1	0.26
47.570694	2	10	135.jpg	2	1.127172	1	0	0	-1	-0.25
53.285023	2	7	137.jpg	1	0.8937169	1	1	2	2	0.49
62.067378	2	8	128.jpg	2	0.75984922	1	1	0	0	-0.04
69.817266	2	15	134.jpg	1	0.97027639	1	0	2	2	0.44
75.51334	2	4	132.jpg	2	0.78431612	1	1	0	-1	-0.25
86.350303	2	2	127.jpg	2	0.87898914	1	1	0	0	0.04
96.16809	2	13	130.jpg	1	1.2784552	1	0	2	2	0.45
104.9525	2	9	136.jpg	1	1.4383688	1	0	1	0	-0.03
110.65151	2	14	107.jpg	2	1.259399	1	0	0	0	0.01
116.36631	2	5	120.jpg	1	0.72391357	1	1	2	2	0.43
122.08536	2	12	113.jpg	2	0.81151297	1	0	0	0	-0.05
129.83659	2	16	126.jpg	2	0.7876604	1	0	0	-1	-0.23
137.58519	2	6	111.jpg	2	0.78625229	1	1	0	0	-0.05
146.36896	2	13	130.jpg	1	0.85919735	1	0	2	2	0.47
153.10765	2	14	107.jpg	2	0.83099633	1	0	0	0	0.04
163.93322	2	9	136.jpg	1	0.76055328	1	0	1	1	0.25
172.71949	2	5	120.jpg	1	0.64855894	1	1	2	0	-0.08
179.46827	2	6	111.jpg	2	2.0061685	1	1	0	0	0.01
186.20284	2	10	135.jpg	2	1.0868653	1	0	0	0	-0.04
194.99937	2	3	122.jpg	1	0.87472001	1	1	1	1	0.22
202.75761	2	8	128.jpg	2	0.92943111	1	1	0	0	0.01
209.48553	2	12	113.jpg	2	0.81723671	1	0	0	0	0.01
217.25182	2	7	137.jpg	1	1.2962989	1	1	2	2	0.41
223.98109	2	4	132.jpg	2	0.72707763	1	1	0	0	0
231.73418	2	11	102.jpg	1	1.0628708	1	0	1	1	0.26
241.53087	2	2	127.jpg	2	0.84817382	1	1	0	-1	-0.21
250.31742	2	15	134.jpg	1	1.0922725	1	0	2	2	0.44
260.11858	2	1	121.jpg	1	1.1492046	1	1	1	1	0.29
265.83991	2	12	113.jpg	2	1.1409605	1	0	0	0	-0.01
271.53201	2	8	128.jpg	2	0.75199225	1	1	0	0	0.01
278.26823	2	2	127.jpg	2	1.1058643	1	1	0	0	0.04
287.05229	2	11	102.jpg	1	0.9873354	1	0	1	1	0.25
296.85145	2	10	135.jpg	2	1.0873938	1	0	0	0	-0.05
305.6507	2	7	137.jpg	1	0.74513466	1	1	2	2	0.5
312.40126	2	1	121.jpg	1	1.052579	1	1	1	1	0.21
318.10153	2	15	134.jpg	1	0.71469191	1	0	2	2	0.4
327.89789	2	3	122.jpg	1	1.0319805	1	1	1	1	0.27
335.65241	2	4	132.jpg	2	1.0344523	1	1	0	0	-0.04
342.38461	2	16	126.jpg	2	1.304221	1	0	0	0	-0.02
350.13565	2	5	120.jpg	1	1.0049151	1	1	2	2	0.46
356.86806	2	6	111.jpg	2	1.0383767	1	1	0	0	0
363.61596	2	14	107.jpg	2	1.5993172	1	0	0	0	-0.03
374.44998	2	13	130.jpg	1	0.94479566	1	0	2	2	0.42
381.18525	2	9	136.jpg	1	0.97063821	1	0	1	1	0.22
