onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	query_onset
2.0302123	1.5	7	114.jpg	n/a	n/a	n/a	1	1	n/a
5.2500097	1.5	5	131.jpg	n/a	n/a	n/a	1	1	n/a
8.2376555	1.5	8	103.jpg	n/a	n/a	n/a	1	0	n/a
10.53097	1.5	6	109.jpg	n/a	n/a	n/a	1	0	n/a
12.501432	1.5	3	127.jpg	n/a	n/a	n/a	1	1	n/a
15.537446	1.5	1	102.jpg	n/a	n/a	n/a	1	1	n/a
17.9912	1.5	9	134.jpg	n/a	n/a	n/a	0	1	n/a
20.559189	1.5	15	136.jpg	n/a	n/a	n/a	0	1	n/a
22.566337	1.5	16	112.jpg	n/a	n/a	n/a	0	0	n/a
25.244399	1.5	5	131.jpg	1	1.3872769	1	1	1	27.744399
33.337946	1.5	12	129.jpg	n/a	n/a	n/a	0	0	n/a
36.540861	1.5	7	114.jpg	n/a	n/a	n/a	1	1	n/a
39.131169	1.5	1	102.jpg	n/a	n/a	n/a	1	1	n/a
41.841332	1.5	16	112.jpg	1	1.0475207	0	0	0	44.341332
48.870204	1.5	8	103.jpg	n/a	n/a	n/a	1	0	n/a
52.004502	1.5	6	109.jpg	n/a	n/a	n/a	1	0	n/a
54.917916	1.5	15	136.jpg	n/a	n/a	n/a	0	1	n/a
56.79483	1.5	9	134.jpg	n/a	n/a	n/a	0	1	n/a
58.841424	1.5	2	116.jpg	n/a	n/a	n/a	1	0	n/a
61.361157	1.5	4	111.jpg	n/a	n/a	n/a	1	0	n/a
63.157879	1.5	10	128.jpg	n/a	n/a	n/a	0	0	n/a
66.217864	1.5	12	129.jpg	n/a	n/a	n/a	0	0	n/a
68.134013	1.5	13	122.jpg	n/a	n/a	n/a	0	1	n/a
70.791304	1.5	9	134.jpg	n/a	n/a	n/a	0	1	n/a
74.031541	1.5	10	128.jpg	n/a	n/a	n/a	0	0	n/a
75.955114	1.5	16	112.jpg	n/a	n/a	n/a	0	0	n/a
77.738952	1.5	11	126.jpg	n/a	n/a	n/a	0	1	n/a
79.872573	1.5	13	122.jpg	n/a	n/a	n/a	0	1	n/a
82.926001	1.5	12	129.jpg	n/a	n/a	n/a	0	0	n/a
84.806604	1.5	6	109.jpg	1	1.3003061	0	1	0	87.306604
91.740926	1.5	14	130.jpg	n/a	n/a	n/a	0	0	n/a
94.124921	1.5	5	131.jpg	n/a	n/a	n/a	1	1	n/a
96.458718	1.5	3	127.jpg	n/a	n/a	n/a	1	1	n/a
98.812316	1.5	2	116.jpg	n/a	n/a	n/a	1	0	n/a
100.80273	1.5	8	103.jpg	n/a	n/a	n/a	1	0	n/a
103.28112	1.5	1	102.jpg	n/a	n/a	n/a	1	1	n/a
105.90018	1.5	3	127.jpg	n/a	n/a	n/a	1	1	n/a
108.14829	1.5	11	126.jpg	n/a	n/a	n/a	0	1	n/a
110.10832	1.5	13	122.jpg	n/a	n/a	n/a	0	1	n/a
111.97534	1.5	4	111.jpg	n/a	n/a	n/a	1	0	n/a
114.20146	1.5	6	109.jpg	n/a	n/a	n/a	1	0	n/a
116.7783	1.5	11	126.jpg	1	0.91499543	1	0	1	119.2783
123.27199	1.5	1	102.jpg	n/a	n/a	n/a	1	1	n/a
126.40514	1.5	3	127.jpg	n/a	n/a	n/a	1	1	n/a
128.21852	1.5	6	109.jpg	n/a	n/a	n/a	1	0	n/a
130.21495	1.5	8	103.jpg	1	0.89078708	0	1	0	132.71495
136.91834	1.5	2	116.jpg	n/a	n/a	n/a	1	0	n/a
139.80531	1.5	12	129.jpg	n/a	n/a	n/a	0	0	n/a
