onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
2.0338148	2	9	114.jpg	2	0.6169339	0	0	1	1	-0.07
8.7634244	2	14	118.jpg	2	0.79615516	1	0	0	0	0.03
19.592777	2	1	105.jpg	1	1.0782582	1	1	1	1	0.2
25.281082	2	16	124.jpg	2	0.73158487	1	0	0	0	0.04
34.06576	2	3	122.jpg	1	1.1836848	1	1	1	1	0.26
41.80986	2	11	126.jpg	1	1.0231198	1	0	1	1	0.26
47.500796	2	10	121.jpg	2	0.63274889	1	0	0	-1	-0.26
53.192721	2	7	136.jpg	1	1.2927372	1	1	2	2	0.44
61.970221	2	8	106.jpg	2	0.91958964	1	1	0	0	-0.02
69.708352	2	15	102.jpg	2	0.69487212	0	0	2	2	-0.01
75.409544	2	4	133.jpg	1	1.1434989	0	1	0	-1	0.03
86.240987	2	2	103.jpg	2	0.7644335	1	1	0	0	-0.01
96.026468	2	13	115.jpg	2	0.71571648	0	0	2	2	0.01
104.7943	2	9	114.jpg	1	0.75773211	1	0	1	0	-0.04
110.4783	2	14	118.jpg	2	0.57604714	1	0	0	0	-0.04
116.16251	2	5	128.jpg	1	0.86911877	1	1	2	2	0.47
121.8636	2	12	111.jpg	2	0.57998953	1	0	0	0	0.02
129.61525	2	16	124.jpg	2	0.906525	1	0	0	-1	-0.26
137.36008	2	6	112.jpg	2	0.59259557	1	1	0	0	0
146.13432	2	13	115.jpg	2	0.80138775	0	0	2	2	0.02
152.86017	2	14	118.jpg	2	0.52713617	1	0	0	0	0.04
163.67704	2	9	114.jpg	1	0.66498759	1	0	1	1	0.25
172.45793	2	5	128.jpg	1	1.2013762	1	1	2	0	-0.02
179.19353	2	6	112.jpg	1	1.056742	0	1	0	0	-0.26
185.92686	2	10	121.jpg	2	0.58958765	1	0	0	0	-0.01
194.70847	2	3	122.jpg	1	0.86437507	1	1	1	1	0.24
202.44474	2	8	106.jpg	2	0.60399583	1	1	0	0	0
209.16167	2	12	111.jpg	1	1.2464517	0	0	0	0	-0.22
216.89607	2	7	136.jpg	2	0.60348489	0	1	2	2	-0.02
223.63061	2	4	133.jpg	1	0.59442738	0	1	0	0	-0.25
231.38352	2	11	126.jpg	1	0.68203133	1	0	1	1	0.25
241.18356	2	2	103.jpg	2	1.4247569	1	1	0	-1	-0.22
249.96053	2	15	102.jpg	2	0.68798444	0	0	2	2	0.02
259.75326	2	1	105.jpg	1	1.1784669	1	1	1	1	0.21
265.44412	2	12	111.jpg	2	1.7960507	1	0	0	0	0.04
271.14405	2	8	106.jpg	2	0.57135276	1	1	0	0	0.04
277.87758	2	2	103.jpg	2	0.65020399	1	1	0	0	0
286.66088	2	11	126.jpg	1	0.5220374	1	0	1	1	0.22
296.46081	2	10	121.jpg	2	0.6205041	1	0	0	0	0
305.22759	2	7	136.jpg	2	0.64277517	0	1	2	2	-0.01
311.94515	2	1	105.jpg	2	1.2197217	0	1	1	1	-0.03
317.62601	2	15	102.jpg	2	0.73513917	0	0	2	2	-0.03
327.41432	2	3	122.jpg	1	0.80337473	1	1	1	1	0.21
335.16569	2	4	133.jpg	1	0.61173131	0	1	0	0	-0.21
341.90008	2	16	124.jpg	2	0.90462775	1	0	0	0	-0.03
349.65164	2	5	128.jpg	1	0.58521531	1	1	2	2	0.49
356.37784	2	6	112.jpg	2	0.95760007	1	1	0	0	0.04
363.10361	2	14	118.jpg	2	0.61580455	1	0	0	0	0.04
373.92775	2	13	115.jpg	2	0.66705408	0	0	2	2	0.03
380.6614	2	9	114.jpg	1	0.5897178	1	0	1	1	0.22
