onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
28.469891	2	3	122.jpg	1	0.81939771	1	1	1	1	0.23
38.270788	2	10	121.jpg	2	0.68015885	1	0	0	0	-0.02
43.970886	2	9	114.jpg	1	0.75944941	1	0	1	1	0.29
54.801314	2	6	112.jpg	2	0.64904562	1	1	0	0	-0.03
62.537525	2	1	105.jpg	2	0.99555527	0	1	1	0	0.28
70.272857	2	15	102.jpg	2	0.67426993	0	0	2	2	0.04
81.107554	2	12	111.jpg	2	1.8059033	1	0	0	0	-0.04
86.808254	2	2	103.jpg	2	0.69444029	1	1	0	0	0.01
96.609934	2	11	126.jpg	1	0.6147965	1	0	1	0	-0.04
104.35263	2	8	106.jpg	2	0.57721632	1	1	0	0	0.03
114.14595	2	7	136.jpg	2	0.65929895	0	1	2	2	-0.05
122.92029	2	16	124.jpg	2	0.76697797	1	0	0	0	0.03
128.62054	2	14	118.jpg	2	0.79991294	1	0	0	-1	-0.26
134.32032	2	4	133.jpg	1	0.925698	0	1	0	0	-0.29
140.02028	2	5	128.jpg	1	0.78775212	1	1	2	2	0.44
146.75415	2	8	106.jpg	2	0.61246402	1	1	0	-1	-0.26
154.48699	2	9	114.jpg	1	1.1927868	1	0	1	1	0.22
160.1703	2	2	103.jpg	2	0.72893244	1	1	0	0	-0.02
166.88708	2	13	115.jpg	2	0.87286679	0	0	2	0	0.41
175.65612	2	14	118.jpg	2	0.65632399	1	0	0	0	0.01
184.43704	2	13	115.jpg	2	0.67472951	0	0	2	2	-0.04
191.15849	2	1	105.jpg	1	1.5093594	1	1	1	1	0.27
201.99386	2	12	111.jpg	2	0.65582159	1	0	0	0	0.04
207.68572	2	3	122.jpg	1	0.9496479	1	1	1	1	0.29
213.37704	2	16	124.jpg	2	0.66536394	1	0	0	0	0.01
222.15394	2	15	102.jpg	2	0.73978763	0	0	2	0	0.46
232.98218	2	5	128.jpg	1	1.5611713	1	1	2	2	0.41
238.67076	2	10	121.jpg	2	0.59343238	1	0	0	0	-0.03
247.45384	2	3	122.jpg	2	0.67885988	0	1	1	0	0.26
253.13748	2	4	133.jpg	1	0.94394958	0	1	0	0	-0.26
261.90261	2	7	136.jpg	2	0.69264387	0	1	2	2	0.01
269.63826	2	11	126.jpg	1	0.99483911	1	0	1	1	0.27
276.35505	2	6	112.jpg	2	0.85820374	1	1	0	-1	-0.21
285.124	2	15	102.jpg	2	0.7400974	0	0	2	2	0.04
294.92593	2	1	105.jpg	2	1.7806076	0	1	1	1	-0.05
303.71106	2	13	115.jpg	2	0.69496807	0	0	2	2	0.03
312.47604	2	10	121.jpg	2	0.79248865	1	0	0	0	0.02
319.20442	2	4	133.jpg	1	0.81008633	0	1	0	0	-0.27
325.93099	2	11	126.jpg	1	0.70005702	1	0	1	1	0.25
332.6544	2	16	124.jpg	2	0.67201754	1	0	0	0	-0.03
342.4534	2	8	106.jpg	2	0.53045535	1	1	0	0	-0.01
348.15457	2	7	136.jpg	2	0.67134619	0	1	2	0	0.48
358.98727	2	6	112.jpg	2	0.68925193	1	1	0	0	0.03
366.72125	2	12	111.jpg	-1	n/a	n/a	0	0	-1	-0.5
372.40548	2	5	128.jpg	1	0.60266567	1	1	2	2	0.49
379.12247	2	2	103.jpg	2	0.73622103	1	1	0	0	0.03
