onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
28.473431	2	3	113.jpg	1	0.58088133	1	1	1	1	0.24
38.265465	2	10	129.jpg	2	1.0836132	1	0	0	0	-0.03
43.96515	2	9	119.jpg	1	0.74548657	1	0	1	1	0.22
54.798773	2	6	106.jpg	2	0.68904102	1	1	0	0	0.02
62.548524	2	1	118.jpg	1	0.75824525	1	1	1	0	-0.08
70.299106	2	15	131.jpg	1	0.75242768	1	0	2	2	0.43
81.115478	2	12	122.jpg	2	0.66128525	1	0	0	0	0.03
86.799793	2	2	134.jpg	1	0.64836537	0	1	0	0	-0.25
96.585173	2	11	121.jpg	1	0.5879749	1	0	1	0	-0.05
104.33642	2	8	116.jpg	2	1.3835429	1	1	0	0	-0.04
114.13755	2	7	137.jpg	1	0.62948133	1	1	2	2	0.44
122.91489	2	16	103.jpg	2	0.75185942	1	0	0	0	-0.01
128.60706	2	14	110.jpg	2	0.67336338	1	0	0	-1	-0.29
134.29918	2	4	115.jpg	2	0.63059405	1	1	0	0	0
139.99272	2	5	138.jpg	1	0.87868015	1	1	2	2	0.44
146.71588	2	8	116.jpg	2	0.89180503	1	1	0	-1	-0.23
154.46603	2	9	119.jpg	1	0.76207959	1	0	1	1	0.26
160.16585	2	2	134.jpg	2	0.71829758	1	1	0	0	-0.03
166.89929	2	13	132.jpg	1	0.58981635	1	0	2	0	-0.01
175.68276	2	14	110.jpg	2	0.57762622	1	0	0	0	0.02
184.44964	2	13	132.jpg	1	0.59769904	1	0	2	2	0.45
191.16572	2	1	118.jpg	1	1.036293	1	1	1	1	0.29
201.98151	2	12	122.jpg	2	0.6268951	1	0	0	0	-0.04
207.67085	2	3	113.jpg	1	0.63813995	1	1	1	1	0.25
213.37116	2	16	103.jpg	2	0.68817379	1	0	0	0	-0.03
222.1569	2	15	131.jpg	1	0.98935993	1	0	2	0	-0.01
232.98258	2	5	138.jpg	1	0.84747559	1	1	2	2	0.41
238.67441	2	10	129.jpg	2	0.73015613	1	0	0	0	0.04
247.45014	2	3	113.jpg	1	0.5164948	1	1	1	0	-0.01
253.14448	2	4	115.jpg	2	0.62362151	1	1	0	0	0.05
261.9167	2	7	137.jpg	1	0.52872803	1	1	2	2	0.43
269.66431	2	11	121.jpg	1	0.63745887	1	0	1	1	0.25
276.38324	2	6	106.jpg	2	0.65097254	1	1	0	-1	-0.27
285.15012	2	15	131.jpg	1	0.64614414	1	0	2	2	0.43
294.93476	2	1	118.jpg	1	0.72714142	1	1	1	1	0.25
303.7016	2	13	132.jpg	1	0.56854391	1	0	2	2	0.48
312.48866	2	10	129.jpg	2	0.79050474	1	0	0	0	-0.05
319.22253	2	4	115.jpg	2	0.87238232	1	1	0	0	-0.03
325.95697	2	11	121.jpg	1	0.64686327	1	0	1	1	0.21
332.68286	2	16	103.jpg	2	1.0592853	1	0	0	0	0.02
342.47713	2	8	116.jpg	2	1.2248221	1	1	0	0	-0.05
348.16703	2	7	137.jpg	1	0.5393895	1	1	2	0	-0.05
359.0006	2	6	106.jpg	2	0.58051394	1	1	0	0	-0.04
366.75025	2	12	122.jpg	2	0.73257295	1	0	0	-1	-0.25
372.45142	2	5	138.jpg	1	0.7845629	1	1	2	2	0.48
379.18397	2	2	134.jpg	2	0.82641513	1	1	0	0	0.03
