onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
2.0346829	2	9	118.jpg	-1	n/a	n/a	0	1	1	-0.5
8.7794274	2	14	132.jpg	2	0.72143534	1	0	0	0	0
23.531502	2	1	121.jpg	1	0.63916204	1	1	1	1	0.21
29.274243	2	16	123.jpg	2	0.84325149	1	0	0	0	0
40.017671	2	3	133.jpg	1	0.61634546	1	1	1	1	0.25
48.758735	2	11	110.jpg	1	0.60282209	1	0	1	1	0.27
54.508021	2	10	137.jpg	2	0.69683523	1	0	0	-1	-0.25
60.258768	2	7	122.jpg	1	0.78603813	1	1	2	2	0.5
71.010089	2	8	129.jpg	2	0.75938298	1	1	0	0	0.05
79.759078	2	15	105.jpg	1	0.63657312	1	0	2	2	0.49
85.492543	2	4	101.jpg	2	0.66241706	1	1	0	-1	-0.29
100.22963	2	2	103.jpg	2	0.67680516	1	1	0	0	-0.04
112.98003	2	13	124.jpg	1	0.65883981	1	0	2	2	0.49
123.73191	2	9	118.jpg	1	0.79443877	1	0	1	0	-0.03
129.48282	2	14	132.jpg	2	0.70014068	1	0	0	0	0
135.22519	2	5	125.jpg	1	0.78308044	1	1	2	2	0.44
140.96758	2	12	126.jpg	2	0.64213718	1	0	0	0	0.03
149.70917	2	16	123.jpg	2	0.79453454	1	0	0	-1	-0.22
158.45814	2	6	116.jpg	1	0.6292109	0	1	0	0	-0.27
169.20946	2	13	124.jpg	1	0.7158258	1	0	2	2	0.42
175.95958	2	14	132.jpg	2	0.62515955	1	0	0	0	0.03
190.71016	2	9	118.jpg	1	0.7774404	1	0	1	1	0.29
201.44419	2	5	125.jpg	1	0.54513464	1	1	2	0	-0.03
208.17908	2	6	116.jpg	2	0.98116529	1	1	0	0	0.01
214.92767	2	10	137.jpg	2	0.85669974	1	0	0	0	0.05
225.68196	2	3	133.jpg	1	0.83768301	1	1	1	1	0.22
234.43349	2	8	129.jpg	2	0.92719369	1	1	0	0	-0.03
241.17573	2	12	126.jpg	2	0.97251904	1	0	0	0	0.02
249.9192	2	7	122.jpg	1	1.6758975	1	1	2	2	0.48
256.65987	2	4	101.jpg	2	0.78369477	1	1	0	0	-0.01
265.41044	2	11	110.jpg	1	0.75485501	1	0	1	1	0.29
278.15969	2	2	103.jpg	2	0.70936004	1	1	0	-1	-0.25
288.91015	2	15	105.jpg	1	0.74346624	1	0	2	2	0.43
301.64425	2	1	121.jpg	1	0.66197283	1	1	1	1	0.28
307.37846	2	12	126.jpg	2	0.63926922	1	0	0	0	-0.04
313.1132	2	8	129.jpg	2	0.95660963	1	1	0	0	0
319.86421	2	2	103.jpg	2	0.62534068	1	1	0	0	0.03
330.61628	2	11	110.jpg	1	0.7722766	1	0	1	1	0.22
343.36788	2	10	137.jpg	2	0.71720295	1	0	0	0	0.02
354.11085	2	7	122.jpg	1	0.78377445	1	1	2	2	0.41
360.85446	2	1	121.jpg	-1	n/a	n/a	1	1	1	-0.5
366.59396	2	15	105.jpg	-1	n/a	n/a	0	2	2	-0.5
379.34435	2	3	133.jpg	1	0.82664105	1	1	1	1	0.26
388.0943	2	4	101.jpg	2	0.7043455	1	1	0	0	-0.02
394.82744	2	16	123.jpg	2	0.78337868	1	0	0	0	0.01
403.5618	2	5	125.jpg	1	0.63321488	1	1	2	2	0.43
410.2961	2	6	116.jpg	2	1.0634086	1	1	0	0	0.01
417.0308	2	14	132.jpg	2	0.69855057	1	0	0	0	0.03
431.78302	2	13	124.jpg	1	0.69757382	1	0	2	2	0.48
438.53407	2	9	118.jpg	1	0.92859021	1	0	1	1	0.29
