onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
28.47802	2	3	107.jpg	1	0.68360948	1	1	1	1	0.25
38.267654	2	10	116.jpg	2	0.69690622	1	0	0	0	0.01
43.967465	2	9	127.jpg	1	0.73299685	1	0	1	1	0.24
54.801846	2	6	137.jpg	2	0.68747463	1	1	0	0	0.04
62.550961	2	1	126.jpg	1	0.62527537	1	1	1	0	-0.08
70.28353	2	15	115.jpg	1	0.82767009	1	0	2	2	0.48
81.103302	2	12	129.jpg	2	0.98410316	1	0	0	0	0.05
86.805061	2	2	124.jpg	2	0.75457313	1	1	0	0	-0.02
96.605902	2	11	117.jpg	1	0.67524936	1	0	1	0	-0.03
104.35724	2	8	111.jpg	2	0.94887362	1	1	0	0	0.02
114.15879	2	7	135.jpg	1	0.81316985	1	1	2	2	0.44
122.93477	2	16	113.jpg	2	0.60172382	1	0	0	0	0
128.62767	2	14	134.jpg	2	0.81806744	1	0	0	-1	-0.21
134.31825	2	4	114.jpg	2	0.74219392	1	1	0	0	-0.03
140.01815	2	5	131.jpg	1	0.65018728	1	1	2	2	0.43
146.75193	2	8	111.jpg	2	0.70864174	1	1	0	-1	-0.22
154.5019	2	9	127.jpg	1	0.66849203	1	0	1	1	0.28
160.20223	2	2	124.jpg	2	0.72445923	1	1	0	0	-0.03
166.93497	2	13	101.jpg	1	0.72083654	1	0	2	0	-0.08
175.70297	2	14	134.jpg	2	0.67244503	1	0	0	0	-0.03
184.46821	2	13	101.jpg	1	0.65713675	1	0	2	2	0.43
191.1882	2	1	126.jpg	1	0.68121909	1	1	1	1	0.25
202.02341	2	12	129.jpg	2	0.70271577	1	0	0	0	0.04
207.72442	2	3	107.jpg	1	0.64679571	1	1	1	1	0.28
213.42473	2	16	113.jpg	2	0.65549038	1	0	0	0	-0.03
222.20222	2	15	115.jpg	1	0.56271721	1	0	2	0	-0.08
233.02845	2	5	131.jpg	1	0.57128241	1	1	2	2	0.43
238.71805	2	10	116.jpg	2	0.66469237	1	0	0	0	0
247.50212	2	3	107.jpg	1	0.55756879	1	1	1	0	-0.04
253.20266	2	4	114.jpg	2	0.71514028	1	1	0	0	-0.04
261.98522	2	7	135.jpg	1	0.48361511	1	1	2	2	0.41
269.73555	2	11	117.jpg	1	0.66256962	1	0	1	1	0.22
276.45258	2	6	137.jpg	2	0.67036556	1	1	0	-1	-0.2
285.22051	2	15	115.jpg	1	1.1656547	1	0	2	2	0.43
295.02216	2	1	126.jpg	1	0.64777696	1	1	1	1	0.24
303.80711	2	13	101.jpg	1	0.68742389	1	0	2	2	0.47
312.5915	2	10	116.jpg	2	0.67310644	1	0	0	0	0.03
319.3189	2	4	114.jpg	2	0.73255829	1	1	0	0	-0.04
326.04442	2	11	117.jpg	1	0.68123904	1	0	1	1	0.26
332.76933	2	16	113.jpg	2	0.5995423	1	0	0	0	0.04
342.56343	2	8	111.jpg	2	1.1531166	1	1	0	0	0.02
348.25262	2	7	135.jpg	1	0.71157369	1	1	2	0	-0.09
359.08644	2	6	137.jpg	2	0.67332345	1	1	0	0	-0.02
366.83603	2	12	129.jpg	2	0.73831792	1	0	0	-1	-0.27
372.51938	2	5	131.jpg	1	0.61351238	1	1	2	2	0.42
379.23362	2	2	124.jpg	2	0.80244616	1	1	0	0	-0.01
