onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	query_onset
2.0311961	1.5	7	135.jpg	n/a	n/a	n/a	1	1	n/a
5.2614721	1.5	5	131.jpg	n/a	n/a	n/a	1	1	n/a
8.2389652	1.5	8	111.jpg	n/a	n/a	n/a	1	0	n/a
10.532898	1.5	6	137.jpg	n/a	n/a	n/a	1	0	n/a
12.512971	1.5	3	107.jpg	n/a	n/a	n/a	1	1	n/a
15.539904	1.5	1	126.jpg	n/a	n/a	n/a	1	1	n/a
17.993094	1.5	9	127.jpg	n/a	n/a	n/a	0	1	n/a
20.553737	1.5	15	115.jpg	n/a	n/a	n/a	0	1	n/a
22.561618	1.5	16	113.jpg	n/a	n/a	n/a	0	0	n/a
25.232384	1.5	5	131.jpg	1	1.1128042	1	1	1	27.732384
33.060529	1.5	12	129.jpg	n/a	n/a	n/a	0	0	n/a
36.263657	1.5	7	135.jpg	n/a	n/a	n/a	1	1	n/a
38.853999	1.5	1	126.jpg	n/a	n/a	n/a	1	1	n/a
41.555807	1.5	16	113.jpg	2	0.86891202	1	0	0	44.055807
48.402701	1.5	8	111.jpg	n/a	n/a	n/a	1	0	n/a
51.536172	1.5	6	137.jpg	n/a	n/a	n/a	1	0	n/a
54.449576	1.5	15	115.jpg	n/a	n/a	n/a	0	1	n/a
56.326289	1.5	9	127.jpg	n/a	n/a	n/a	0	1	n/a
58.389451	1.5	2	124.jpg	n/a	n/a	n/a	1	0	n/a
60.909485	1.5	4	114.jpg	n/a	n/a	n/a	1	0	n/a
62.722839	1.5	10	116.jpg	n/a	n/a	n/a	0	0	n/a
65.782828	1.5	12	129.jpg	n/a	n/a	n/a	0	0	n/a
67.699677	1.5	13	101.jpg	n/a	n/a	n/a	0	1	n/a
70.356642	1.5	9	127.jpg	n/a	n/a	n/a	0	1	n/a
73.593874	1.5	10	116.jpg	n/a	n/a	n/a	0	0	n/a
75.519748	1.5	16	113.jpg	n/a	n/a	n/a	0	0	n/a
77.302999	1.5	11	117.jpg	n/a	n/a	n/a	0	1	n/a
79.436378	1.5	13	101.jpg	n/a	n/a	n/a	0	1	n/a
82.489827	1.5	12	129.jpg	n/a	n/a	n/a	0	0	n/a
84.369848	1.5	6	137.jpg	2	0.9205193	1	1	0	86.869848
90.919695	1.5	14	134.jpg	n/a	n/a	n/a	0	0	n/a
93.302818	1.5	5	131.jpg	n/a	n/a	n/a	1	1	n/a
95.637358	1.5	3	107.jpg	n/a	n/a	n/a	1	1	n/a
97.990609	1.5	2	124.jpg	n/a	n/a	n/a	1	0	n/a
99.980971	1.5	8	111.jpg	n/a	n/a	n/a	1	0	n/a
102.44508	1.5	1	126.jpg	n/a	n/a	n/a	1	1	n/a
105.06187	1.5	3	107.jpg	n/a	n/a	n/a	1	1	n/a
107.29925	1.5	11	117.jpg	n/a	n/a	n/a	0	1	n/a
109.26953	1.5	13	101.jpg	n/a	n/a	n/a	0	1	n/a
111.13642	1.5	4	114.jpg	n/a	n/a	n/a	1	0	n/a
113.36362	1.5	6	137.jpg	n/a	n/a	n/a	1	0	n/a
115.93043	1.5	11	117.jpg	1	0.56826397	1	0	1	118.43043
122.06543	1.5	1	126.jpg	n/a	n/a	n/a	1	1	n/a
125.20846	1.5	3	107.jpg	n/a	n/a	n/a	1	1	n/a
127.02237	1.5	6	137.jpg	n/a	n/a	n/a	1	0	n/a
129.01944	1.5	8	111.jpg	2	0.69774113	1	1	0	131.51944
135.53009	1.5	2	124.jpg	n/a	n/a	n/a	1	0	n/a
138.41075	1.5	12	129.jpg	n/a	n/a	n/a	0	0	n/a
141.62455	1.5	10	116.jpg	n/a	n/a	n/a	0	0	n/a
144.82216	1.5	9	127.jpg	n/a	n/a	n/a	0	1	n/a
147.4934	1.5	11	117.jpg	n/a	n/a	n/a	0	1	n/a
150.38917	1.5	16	113.jpg	n/a	n/a	n/a	0	0	n/a
153.10038	1.5	10	116.jpg	n/a	n/a	n/a	0	0	n/a
156.22679	1.5	7	135.jpg	n/a	n/a	n/a	1	1	n/a
158.62438	1.5	3	107.jpg	1	0.66685042	1	1	1	161.12438
164.81005	1.5	5	131.jpg	n/a	n/a	n/a	1	1	n/a
167.0859	1.5	2	124.jpg	n/a	n/a	n/a	1	0	n/a
169.57016	1.5	6	137.jpg	n/a	n/a	n/a	1	0	n/a
172.12347	1.5	14	134.jpg	n/a	n/a	n/a	0	0	n/a
175.20339	1.5	12	129.jpg	n/a	n/a	n/a	0	0	n/a
177.00686	1.5	11	117.jpg	n/a	n/a	n/a	0	1	n/a
179.02707	1.5	15	115.jpg	n/a	n/a	n/a	0	1	n/a
182.19351	1.5	12	129.jpg	n/a	n/a	n/a	0	0	n/a
184.65011	1.5	16	113.jpg	n/a	n/a	n/a	0	0	n/a
187.07685	1.5	6	137.jpg	n/a	n/a	n/a	1	0	n/a
189.15382	1.5	8	111.jpg	n/a	n/a	n/a	1	0	n/a
191.41697	1.5	9	127.jpg	n/a	n/a	n/a	0	1	n/a
193.74381	1.5	11	117.jpg	n/a	n/a	n/a	0	1	n/a
196.59808	1.5	14	134.jpg	n/a	n/a	n/a	0	0	n/a
199.71797	1.5	10	116.jpg	n/a	n/a	n/a	0	0	n/a
201.4948	1.5	6	137.jpg	n/a	n/a	n/a	1	0	n/a
203.702	1.5	14	134.jpg	2	0.71946939	1	0	0	206.202
210.79598	1.5	4	114.jpg	n/a	n/a	n/a	1	0	n/a
212.92339	1.5	3	107.jpg	n/a	n/a	n/a	1	1	n/a
214.73719	1.5	1	126.jpg	n/a	n/a	n/a	1	1	n/a
217.30412	1.5	15	115.jpg	n/a	n/a	n/a	0	1	n/a
219.13103	1.5	9	127.jpg	n/a	n/a	n/a	0	1	n/a
221.68807	1.5	4	114.jpg	2	0.6457328	1	1	0	224.18807
228.91541	1.5	3	107.jpg	n/a	n/a	n/a	1	1	n/a
231.79294	1.5	5	131.jpg	n/a	n/a	n/a	1	1	n/a
233.79467	1.5	8	111.jpg	n/a	n/a	n/a	1	0	n/a
236.01501	1.5	2	124.jpg	n/a	n/a	n/a	1	0	n/a
239.08131	1.5	7	135.jpg	n/a	n/a	n/a	1	1	n/a
241.17934	1.5	9	127.jpg	1	0.67662601	1	0	1	243.67934
247.4072	1.5	3	107.jpg	n/a	n/a	n/a	1	1	n/a
250.21633	1.5	14	134.jpg	n/a	n/a	n/a	0	0	n/a
252.73428	1.5	16	113.jpg	n/a	n/a	n/a	0	0	n/a
255.27071	1.5	13	101.jpg	n/a	n/a	n/a	0	1	n/a
258.44401	1.5	15	115.jpg	n/a	n/a	n/a	0	1	n/a
260.50087	1.5	5	131.jpg	n/a	n/a	n/a	1	1	n/a
263.45693	1.5	7	135.jpg	n/a	n/a	n/a	1	1	n/a
266.44665	1.5	11	117.jpg	n/a	n/a	n/a	0	1	n/a
269.34742	1.5	9	127.jpg	n/a	n/a	n/a	0	1	n/a
271.21728	1.5	10	116.jpg	n/a	n/a	n/a	0	0	n/a
274.24423	1.5	14	134.jpg	n/a	n/a	n/a	0	0	n/a
276.25031	1.5	2	124.jpg	n/a	n/a	n/a	1	0	n/a
278.81726	1.5	4	114.jpg	n/a	n/a	n/a	1	0	n/a
281.09409	1.5	15	115.jpg	n/a	n/a	n/a	0	1	n/a
283.74078	1.5	13	101.jpg	n/a	n/a	n/a	0	1	n/a
286.13944	1.5	1	126.jpg	1	0.7516819	1	1	1	288.63944
293.38095	1.5	16	113.jpg	n/a	n/a	n/a	0	0	n/a
295.51263	1.5	14	134.jpg	n/a	n/a	n/a	0	0	n/a
297.93755	1.5	3	107.jpg	n/a	n/a	n/a	1	1	n/a
299.91134	1.5	5	131.jpg	n/a	n/a	n/a	1	1	n/a
302.38914	1.5	4	114.jpg	n/a	n/a	n/a	1	0	n/a
304.54187	1.5	2	124.jpg	n/a	n/a	n/a	1	0	n/a
307.27228	1.5	7	135.jpg	n/a	n/a	n/a	1	1	n/a
309.81624	1.5	1	126.jpg	n/a	n/a	n/a	1	1	n/a
312.84674	1.5	12	129.jpg	n/a	n/a	n/a	0	0	n/a
315.74361	1.5	2	124.jpg	2	0.77992107	1	1	0	318.24361
322.26571	1.5	14	134.jpg	n/a	n/a	n/a	0	0	n/a
324.96856	1.5	6	137.jpg	n/a	n/a	n/a	1	0	n/a
327.84912	1.5	8	111.jpg	n/a	n/a	n/a	1	0	n/a
330.78603	1.5	14	134.jpg	n/a	n/a	n/a	0	0	n/a
333.73681	1.5	16	113.jpg	n/a	n/a	n/a	0	0	n/a
336.52017	1.5	9	127.jpg	n/a	n/a	n/a	0	1	n/a
339.21446	1.5	7	135.jpg	1	0.81295821	1	1	1	341.71446
345.58069	1.5	13	101.jpg	n/a	n/a	n/a	0	1	n/a
347.472	1.5	10	116.jpg	n/a	n/a	n/a	0	0	n/a
349.83488	1.5	12	129.jpg	n/a	n/a	n/a	0	0	n/a
352.95127	1.5	4	114.jpg	n/a	n/a	n/a	1	0	n/a
356.0868	1.5	6	137.jpg	n/a	n/a	n/a	1	0	n/a
358.68127	1.5	13	101.jpg	n/a	n/a	n/a	0	1	n/a
360.7895	1.5	15	115.jpg	n/a	n/a	n/a	0	1	n/a
363.80134	1.5	1	126.jpg	n/a	n/a	n/a	1	1	n/a
366.92806	1.5	7	135.jpg	n/a	n/a	n/a	1	1	n/a
369.15098	1.5	4	114.jpg	n/a	n/a	n/a	1	0	n/a
371.29675	1.5	2	124.jpg	n/a	n/a	n/a	1	0	n/a
374.43814	1.5	1	126.jpg	n/a	n/a	n/a	1	1	n/a
377.30132	1.5	5	131.jpg	n/a	n/a	n/a	1	1	n/a
379.06804	1.5	11	117.jpg	n/a	n/a	n/a	0	1	n/a
382.13468	1.5	13	101.jpg	1	0.62103736	1	0	1	384.63468
388.18809	1.5	9	127.jpg	n/a	n/a	n/a	0	1	n/a
391.4015	1.5	5	131.jpg	n/a	n/a	n/a	1	1	n/a
393.76794	1.5	1	126.jpg	n/a	n/a	n/a	1	1	n/a
396.03473	1.5	8	111.jpg	n/a	n/a	n/a	1	0	n/a
399.09163	1.5	2	124.jpg	n/a	n/a	n/a	1	0	n/a
402.04136	1.5	10	116.jpg	2	0.72576033	1	0	0	404.54136
408.27893	1.5	16	113.jpg	n/a	n/a	n/a	0	0	n/a
411.1462	1.5	10	116.jpg	n/a	n/a	n/a	0	0	n/a
413.37303	1.5	15	115.jpg	n/a	n/a	n/a	0	1	n/a
415.52691	1.5	13	101.jpg	n/a	n/a	n/a	0	1	n/a
417.77778	1.5	5	131.jpg	n/a	n/a	n/a	1	1	n/a
419.75549	1.5	7	135.jpg	n/a	n/a	n/a	1	1	n/a
421.94215	1.5	4	114.jpg	n/a	n/a	n/a	1	0	n/a
424.27529	1.5	8	111.jpg	n/a	n/a	n/a	1	0	n/a
427.2588	1.5	13	101.jpg	n/a	n/a	n/a	0	1	n/a
429.95271	1.5	15	115.jpg	1	0.71996687	1	0	1	432.45271
436.81032	1.5	11	117.jpg	n/a	n/a	n/a	0	1	n/a
438.83341	1.5	16	113.jpg	n/a	n/a	n/a	0	0	n/a
441.40185	1.5	14	134.jpg	n/a	n/a	n/a	0	0	n/a
443.91773	1.5	3	107.jpg	n/a	n/a	n/a	1	1	n/a
445.8052	1.5	7	135.jpg	n/a	n/a	n/a	1	1	n/a
448.01915	1.5	8	111.jpg	n/a	n/a	n/a	1	0	n/a
451.25509	1.5	4	114.jpg	n/a	n/a	n/a	1	0	n/a
453.97841	1.5	12	129.jpg	2	0.75766639	1	0	0	456.47841
461.32185	1.5	15	115.jpg	n/a	n/a	n/a	0	1	n/a
463.50541	1.5	11	117.jpg	n/a	n/a	n/a	0	1	n/a
465.7687	1.5	12	129.jpg	n/a	n/a	n/a	0	0	n/a
468.48513	1.5	10	116.jpg	n/a	n/a	n/a	0	0	n/a
