onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	query_onset
2.0581879	1.5	7	116.jpg	n/a	n/a	n/a	1	1	n/a
5.2876578	1.5	5	106.jpg	n/a	n/a	n/a	1	1	n/a
8.2742447	1.5	8	111.jpg	n/a	n/a	n/a	1	0	n/a
10.568036	1.5	6	125.jpg	n/a	n/a	n/a	1	0	n/a
12.537041	1.5	3	105.jpg	n/a	n/a	n/a	1	1	n/a
15.58073	1.5	1	135.jpg	n/a	n/a	n/a	1	1	n/a
18.034201	1.5	9	128.jpg	n/a	n/a	n/a	0	1	n/a
20.59423	1.5	15	137.jpg	n/a	n/a	n/a	0	1	n/a
22.600868	1.5	16	102.jpg	n/a	n/a	n/a	0	0	n/a
25.27074	1.5	5	106.jpg	1	1.1892759	1	1	1	27.77074
33.150894	1.5	12	123.jpg	n/a	n/a	n/a	0	0	n/a
36.350675	1.5	7	116.jpg	n/a	n/a	n/a	1	1	n/a
38.940628	1.5	1	135.jpg	n/a	n/a	n/a	1	1	n/a
41.633937	1.5	16	102.jpg	1	1.3759395	0	0	0	44.133937
48.980214	1.5	8	111.jpg	n/a	n/a	n/a	1	0	n/a
52.114469	1.5	6	125.jpg	n/a	n/a	n/a	1	0	n/a
55.028504	1.5	15	137.jpg	n/a	n/a	n/a	0	1	n/a
56.906091	1.5	9	128.jpg	n/a	n/a	n/a	0	1	n/a
58.952755	1.5	2	126.jpg	n/a	n/a	n/a	1	0	n/a
61.473001	1.5	4	122.jpg	n/a	n/a	n/a	1	0	n/a
63.269659	1.5	10	124.jpg	n/a	n/a	n/a	0	0	n/a
66.330288	1.5	12	123.jpg	n/a	n/a	n/a	0	0	n/a
68.247413	1.5	13	109.jpg	n/a	n/a	n/a	0	1	n/a
70.904511	1.5	9	128.jpg	n/a	n/a	n/a	0	1	n/a
74.144879	1.5	10	124.jpg	n/a	n/a	n/a	0	0	n/a
76.085617	1.5	16	102.jpg	n/a	n/a	n/a	0	0	n/a
77.869321	1.5	11	130.jpg	n/a	n/a	n/a	0	1	n/a
80.003024	1.5	13	109.jpg	n/a	n/a	n/a	0	1	n/a
83.056554	1.5	12	123.jpg	n/a	n/a	n/a	0	0	n/a
84.937096	1.5	6	125.jpg	2	1.1791215	1	1	0	87.437096
91.74793	1.5	14	138.jpg	n/a	n/a	n/a	0	0	n/a
94.131266	1.5	5	106.jpg	n/a	n/a	n/a	1	1	n/a
96.464369	1.5	3	105.jpg	n/a	n/a	n/a	1	1	n/a
98.817952	1.5	2	126.jpg	n/a	n/a	n/a	1	0	n/a
100.81609	1.5	8	111.jpg	n/a	n/a	n/a	1	0	n/a
103.28791	1.5	1	135.jpg	n/a	n/a	n/a	1	1	n/a
105.91292	1.5	3	105.jpg	n/a	n/a	n/a	1	1	n/a
108.15793	1.5	11	130.jpg	n/a	n/a	n/a	0	1	n/a
110.12122	1.5	13	109.jpg	n/a	n/a	n/a	0	1	n/a
111.98833	1.5	4	122.jpg	n/a	n/a	n/a	1	0	n/a
114.21528	1.5	6	125.jpg	n/a	n/a	n/a	1	0	n/a
116.7876	1.5	11	130.jpg	1	1.2399023	1	0	1	119.2876
123.5881	1.5	1	135.jpg	n/a	n/a	n/a	1	1	n/a
126.71542	1.5	3	105.jpg	n/a	n/a	n/a	1	1	n/a
128.52823	1.5	6	125.jpg	n/a	n/a	n/a	1	0	n/a
130.52458	1.5	8	111.jpg	2	1.0334268	1	1	0	133.02458
137.36861	1.5	2	126.jpg	n/a	n/a	n/a	1	0	n/a
140.24773	1.5	12	123.jpg	n/a	n/a	n/a	0	0	n/a
143.46161	1.5	10	124.jpg	n/a	n/a	n/a	0	0	n/a
146.65921	1.5	9	128.jpg	n/a	n/a	n/a	0	1	n/a
149.32076	1.5	11	130.jpg	n/a	n/a	n/a	0	1	n/a
152.20838	1.5	16	102.jpg	n/a	n/a	n/a	0	0	n/a
154.91193	1.5	10	124.jpg	n/a	n/a	n/a	0	0	n/a
158.0392	1.5	7	116.jpg	n/a	n/a	n/a	1	1	n/a
160.42526	1.5	3	105.jpg	2	1.190.jpg	0	1	1	162.92526
167.12452	1.5	5	106.jpg	n/a	n/a	n/a	1	1	n/a
169.40173	1.5	2	126.jpg	n/a	n/a	n/a	1	0	n/a
171.88489	1.5	6	125.jpg	n/a	n/a	n/a	1	0	n/a
174.43838	1.5	14	138.jpg	n/a	n/a	n/a	0	0	n/a
177.51956	1.5	12	123.jpg	n/a	n/a	n/a	0	0	n/a
179.32299	1.5	11	130.jpg	n/a	n/a	n/a	0	1	n/a
181.34327	1.5	15	137.jpg	n/a	n/a	n/a	0	1	n/a
184.51024	1.5	12	123.jpg	n/a	n/a	n/a	0	0	n/a
186.98295	1.5	16	102.jpg	n/a	n/a	n/a	0	0	n/a
189.41125	1.5	6	125.jpg	n/a	n/a	n/a	1	0	n/a
191.49854	1.5	8	111.jpg	n/a	n/a	n/a	1	0	n/a
193.76196	1.5	9	128.jpg	n/a	n/a	n/a	0	1	n/a
196.0887	1.5	11	130.jpg	n/a	n/a	n/a	0	1	n/a
198.95289	1.5	14	138.jpg	n/a	n/a	n/a	0	0	n/a
202.06979	1.5	10	124.jpg	n/a	n/a	n/a	0	0	n/a
203.84709	1.5	6	125.jpg	n/a	n/a	n/a	1	0	n/a
206.06169	1.5	14	138.jpg	2	0.53088008	1	0	0	208.56169
212.97205	1.5	4	122.jpg	n/a	n/a	n/a	1	0	n/a
215.10899	1.5	3	105.jpg	n/a	n/a	n/a	1	1	n/a
216.92263	1.5	1	135.jpg	n/a	n/a	n/a	1	1	n/a
219.49462	1.5	15	137.jpg	n/a	n/a	n/a	0	1	n/a
221.32238	1.5	9	128.jpg	n/a	n/a	n/a	0	1	n/a
223.89037	1.5	4	122.jpg	1	1.2658381	0	1	0	226.39037
231.73884	1.5	3	105.jpg	n/a	n/a	n/a	1	1	n/a
