onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	query_onset
2.0239507	1.5	7	101.jpg	n/a	n/a	n/a	1	1	n/a
5.2530391	1.5	5	136.jpg	n/a	n/a	n/a	1	1	n/a
8.2299874	1.5	8	137.jpg	n/a	n/a	n/a	1	0	n/a
10.523491	1.5	6	110.jpg	n/a	n/a	n/a	1	0	n/a
12.487957	1.5	3	106.jpg	n/a	n/a	n/a	1	1	n/a
15.513271	1.5	1	132.jpg	n/a	n/a	n/a	1	1	n/a
17.966457	1.5	9	105.jpg	n/a	n/a	n/a	0	1	n/a
20.526451	1.5	15	122.jpg	n/a	n/a	n/a	0	1	n/a
22.533859	1.5	16	114.jpg	n/a	n/a	n/a	0	0	n/a
25.203863	1.5	5	136.jpg	-1	n/a	n/a	1	1	n/a
35.418497	1.5	12	135.jpg	n/a	n/a	n/a	0	0	n/a
38.620453	1.5	7	101.jpg	n/a	n/a	n/a	1	1	n/a
41.209844	1.5	1	132.jpg	n/a	n/a	n/a	1	1	n/a
43.9039	1.5	16	114.jpg	1	0.70495196	0	0	0	46.4039
50.584578	1.5	8	137.jpg	n/a	n/a	n/a	1	0	n/a
53.717823	1.5	6	110.jpg	n/a	n/a	n/a	1	0	n/a
56.631774	1.5	15	122.jpg	n/a	n/a	n/a	0	1	n/a
58.503938	1.5	9	105.jpg	n/a	n/a	n/a	0	1	n/a
60.556326	1.5	2	104.jpg	n/a	n/a	n/a	1	0	n/a
63.076031	1.5	4	112.jpg	n/a	n/a	n/a	1	0	n/a
64.874434	1.5	10	120.jpg	n/a	n/a	n/a	0	0	n/a
67.935776	1.5	12	135.jpg	n/a	n/a	n/a	0	0	n/a
69.851429	1.5	13	124.jpg	n/a	n/a	n/a	0	1	n/a
72.508806	1.5	9	105.jpg	n/a	n/a	n/a	0	1	n/a
75.74834	1.5	10	120.jpg	n/a	n/a	n/a	0	0	n/a
77.681232	1.5	16	114.jpg	n/a	n/a	n/a	0	0	n/a
79.464256	1.5	11	131.jpg	n/a	n/a	n/a	0	1	n/a
81.597294	1.5	13	124.jpg	n/a	n/a	n/a	0	1	n/a
84.650622	1.5	12	135.jpg	n/a	n/a	n/a	0	0	n/a
86.531475	1.5	6	110.jpg	1	0.67864616	0	1	0	89.031475
92.847871	1.5	14	127.jpg	n/a	n/a	n/a	0	0	n/a
95.231053	1.5	5	136.jpg	n/a	n/a	n/a	1	1	n/a
97.563826	1.5	3	106.jpg	n/a	n/a	n/a	1	1	n/a
99.917885	1.5	2	104.jpg	n/a	n/a	n/a	1	0	n/a
101.90776	1.5	8	137.jpg	n/a	n/a	n/a	1	0	n/a
104.38347	1.5	1	132.jpg	n/a	n/a	n/a	1	1	n/a
107.00406	1.5	3	106.jpg	n/a	n/a	n/a	1	1	n/a
109.24196	1.5	11	131.jpg	n/a	n/a	n/a	0	1	n/a
111.19517	1.5	13	124.jpg	n/a	n/a	n/a	0	1	n/a
113.06089	1.5	4	112.jpg	n/a	n/a	n/a	1	0	n/a
115.28717	1.5	6	110.jpg	n/a	n/a	n/a	1	0	n/a
117.854	1.5	11	131.jpg	1	0.63855369	1	0	1	120.354
124.05425	1.5	1	132.jpg	n/a	n/a	n/a	1	1	n/a
127.18084	1.5	3	106.jpg	n/a	n/a	n/a	1	1	n/a
128.99516	1.5	6	110.jpg	n/a	n/a	n/a	1	0	n/a
130.97515	1.5	8	137.jpg	1	0.55570839	0	1	0	133.47515
137.31954	1.5	2	104.jpg	n/a	n/a	n/a	1	0	n/a
140.20005	1.5	12	135.jpg	n/a	n/a	n/a	0	0	n/a
143.41334	1.5	10	120.jpg	n/a	n/a	n/a	0	0	n/a
146.61158	1.5	9	105.jpg	n/a	n/a	n/a	0	1	n/a
149.27392	1.5	11	131.jpg	n/a	n/a	n/a	0	1	n/a
152.16193	1.5	16	114.jpg	n/a	n/a	n/a	0	0	n/a
154.88182	1.5	10	120.jpg	n/a	n/a	n/a	0	0	n/a
158.00877	1.5	7	101.jpg	n/a	n/a	n/a	1	1	n/a
160.39706	1.5	3	106.jpg	2	0.60280385	0	1	1	162.89706
166.52774	1.5	5	136.jpg	n/a	n/a	n/a	1	1	n/a
168.8066	1.5	2	104.jpg	n/a	n/a	n/a	1	0	n/a
171.28863	1.5	6	110.jpg	n/a	n/a	n/a	1	0	n/a
173.84194	1.5	14	127.jpg	n/a	n/a	n/a	0	0	n/a
176.92235	1.5	12	135.jpg	n/a	n/a	n/a	0	0	n/a
178.7262	1.5	11	131.jpg	n/a	n/a	n/a	0	1	n/a
180.74678	1.5	15	122.jpg	n/a	n/a	n/a	0	1	n/a
183.92364	1.5	12	135.jpg	n/a	n/a	n/a	0	0	n/a
186.3873	1.5	16	114.jpg	n/a	n/a	n/a	0	0	n/a
188.80541	1.5	6	110.jpg	n/a	n/a	n/a	1	0	n/a
190.89201	1.5	8	137.jpg	n/a	n/a	n/a	1	0	n/a
193.15564	1.5	9	105.jpg	n/a	n/a	n/a	0	1	n/a
195.47183	1.5	11	131.jpg	n/a	n/a	n/a	0	1	n/a
198.32883	1.5	14	127.jpg	n/a	n/a	n/a	0	0	n/a
201.44501	1.5	10	120.jpg	n/a	n/a	n/a	0	0	n/a
203.21716	1.5	6	110.jpg	n/a	n/a	n/a	1	0	n/a
205.42829	1.5	14	127.jpg	1	0.45777514	0	0	0	207.92829
212.25509	1.5	4	112.jpg	n/a	n/a	n/a	1	0	n/a
214.38289	1.5	3	106.jpg	n/a	n/a	n/a	1	1	n/a
216.19508	1.5	1	132.jpg	n/a	n/a	n/a	1	1	n/a
218.76231	1.5	15	122.jpg	n/a	n/a	n/a	0	1	n/a
220.59216	1.5	9	105.jpg	n/a	n/a	n/a	0	1	n/a
223.14515	1.5	4	112.jpg	1	0.60802322	0	1	0	225.64515
230.32179	1.5	3	106.jpg	n/a	n/a	n/a	1	1	n/a
233.19879	1.5	5	136.jpg	n/a	n/a	n/a	1	1	n/a
235.20238	1.5	8	137.jpg	n/a	n/a	n/a	1	0	n/a
237.42252	1.5	2	104.jpg	n/a	n/a	n/a	1	0	n/a
240.4806	1.5	7	101.jpg	n/a	n/a	n/a	1	1	n/a
242.58718	1.5	9	105.jpg	1	0.59884287	1	0	1	245.08718
248.73781	1.5	3	106.jpg	n/a	n/a	n/a	1	1	n/a
251.53851	1.5	14	127.jpg	n/a	n/a	n/a	0	0	n/a
254.04869	1.5	16	114.jpg	n/a	n/a	n/a	0	0	n/a
256.58657	1.5	13	124.jpg	n/a	n/a	n/a	0	1	n/a
