onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
28.509757	2	3	110.jpg	1	0.70190887	1	1	1	1	0.29
43.258523	2	10	101.jpg	2	0.839043	1	0	0	0	-0.02
50.008768	2	9	113.jpg	1	0.68605618	1	0	1	1	0.28
66.75815	2	6	120.jpg	2	1.0516428	1	1	0	0	0
77.506341	2	1	106.jpg	1	0.61704067	1	1	1	0	-0.08
88.27401	2	15	130.jpg	2	0.89528062	0	0	2	2	-0.02
105.02571	2	12	137.jpg	2	0.74423809	1	0	0	0	0
111.77079	2	2	128.jpg	2	0.74240384	1	1	0	0	-0.05
126.52608	2	11	107.jpg	1	0.71971959	1	0	1	0	-0.04
137.27453	2	8	119.jpg	2	0.6360221	1	1	0	0	-0.02
152.02428	2	7	111.jpg	1	0.66806972	1	1	2	2	0.4
164.77407	2	16	104.jpg	2	0.75340455	1	0	0	0	0
171.52523	2	14	138.jpg	2	0.71822847	1	0	0	-1	-0.22
178.27433	2	4	126.jpg	2	0.68703894	1	1	0	0	0.03
185.02547	2	5	129.jpg	1	0.72120254	1	1	2	2	0.47
193.77459	2	8	119.jpg	2	0.70748182	1	1	0	-1	-0.22
204.52083	2	9	113.jpg	1	0.59703746	1	0	1	1	0.2
211.27448	2	2	128.jpg	2	0.6810322	1	1	0	0	-0.02
220.02578	2	13	109.jpg	1	0.67771843	1	0	2	0	-0.07
232.77881	2	14	138.jpg	2	0.66344797	1	0	0	0	-0.04
245.52334	2	13	109.jpg	1	0.80084098	1	0	2	2	0.41
254.27562	2	1	106.jpg	1	0.63657205	1	1	1	1	0.29
271.02508	2	12	137.jpg	2	0.61675446	1	0	0	0	-0.03
277.7744	2	3	110.jpg	1	0.70248589	1	1	1	1	0.25
284.52156	2	16	104.jpg	2	0.68503015	1	0	0	0	0.04
297.27646	2	15	130.jpg	2	0.70343625	0	0	2	0	0.4
314.02592	2	5	129.jpg	1	0.7769769	1	1	2	2	0.49
320.77398	2	10	101.jpg	2	0.74736498	1	0	0	0	0.01
333.52163	2	3	110.jpg	1	0.7686599	1	1	1	0	-0.05
340.39758	2	4	126.jpg	2	0.6858973	1	1	0	0	-0.03
353.17639	2	7	111.jpg	1	0.61651591	1	1	2	2	0.49
363.92658	2	11	107.jpg	1	0.73434959	1	0	1	1	0.28
372.67625	2	6	120.jpg	2	0.63035882	1	1	0	-1	-0.2
385.42531	2	15	130.jpg	2	0.6245287	0	0	2	2	0.03
400.17553	2	1	106.jpg	1	0.7034017	1	1	1	1	0.25
412.92551	2	13	109.jpg	1	0.77151601	1	0	2	2	0.41
425.67702	2	10	101.jpg	2	0.97849532	1	0	0	0	0.01
434.42546	2	4	126.jpg	2	0.61792276	1	1	0	0	-0.04
443.1757	2	11	107.jpg	1	0.63623113	1	0	1	1	0.23
451.92598	2	16	104.jpg	2	0.83353924	1	0	0	0	0.03
466.67628	2	8	119.jpg	2	0.74394803	1	1	0	0	-0.04
473.42491	2	7	111.jpg	1	0.78144242	1	1	2	0	-0.02
490.17519	2	6	120.jpg	2	0.91532098	1	1	0	0	-0.04
500.92554	2	12	137.jpg	2	0.65173688	1	0	0	-1	-0.21
507.67336	2	5	129.jpg	1	0.6609654	1	1	2	2	0.43
516.42608	2	2	128.jpg	2	0.5778594	1	1	0	0	0.05
