onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
2.0271992	2	9	135.jpg	1	0.78559538	1	0	1	1	0.24
8.7593273	2	14	126.jpg	2	0.7015253	1	0	0	0	0
19.588803	2	1	128.jpg	1	0.90318653	1	1	1	1	0.22
25.272486	2	16	121.jpg	2	1.0000259	1	0	0	0	0.04
34.040692	2	3	114.jpg	1	0.61658641	1	1	1	1	0.23
41.775063	2	11	108.jpg	1	0.77054791	1	0	1	1	0.27
47.476401	2	10	129.jpg	2	0.65282844	1	0	0	-1	-0.28
53.177068	2	7	131.jpg	1	0.93455346	1	1	2	2	0.41
61.961962	2	8	110.jpg	2	0.63678645	1	1	0	0	0
69.70595	2	15	107.jpg	1	0.6556926	1	0	2	2	0.44
75.396945	2	4	119.jpg	2	0.82061124	1	1	0	-1	-0.24
86.222368	2	2	117.jpg	2	1.1089898	1	1	0	0	0.05
96.022752	2	13	109.jpg	1	0.58325647	1	0	2	2	0.46
104.80343	2	9	135.jpg	1	0.60646618	1	0	1	0	-0.02
110.50645	2	14	126.jpg	2	0.95132847	1	0	0	0	-0.02
116.20599	2	5	132.jpg	1	0.682151	1	1	2	2	0.45
121.88924	2	12	106.jpg	2	0.67878186	1	0	0	0	-0.03
129.62314	2	16	121.jpg	2	0.75293667	1	0	0	-1	-0.27
137.35762	2	6	137.jpg	2	0.66861675	1	1	0	0	0.03
146.12595	2	13	109.jpg	1	0.59271548	1	0	2	2	0.41
152.86076	2	14	126.jpg	2	0.69220374	1	0	0	0	-0.02
163.69554	2	9	135.jpg	1	0.8603724	1	0	1	1	0.26
172.47927	2	5	132.jpg	1	0.62464201	1	1	2	0	-0.01
179.20638	2	6	137.jpg	2	0.79300345	1	1	0	0	-0.03
185.93227	2	10	129.jpg	2	0.88661925	1	0	0	0	0.02
194.70641	2	3	114.jpg	1	0.603517	1	1	1	1	0.25
202.45659	2	8	110.jpg	2	0.69756094	1	1	0	0	0.03
209.18983	2	12	106.jpg	2	0.6017373	1	0	0	0	-0.03
216.93936	2	7	131.jpg	1	0.89379382	1	1	2	2	0.41
223.67287	2	4	119.jpg	2	0.7396745	1	1	0	0	0.04
231.40678	2	11	108.jpg	1	0.81322167	1	0	1	1	0.26
241.19165	2	2	117.jpg	2	1.5112985	1	1	0	-1	-0.24
249.95988	2	15	107.jpg	1	0.56640141	1	0	2	2	0.47
259.76178	2	1	128.jpg	1	0.93008769	1	1	1	1	0.22
265.46252	2	12	106.jpg	2	0.97317967	1	0	0	0	-0.04
271.16334	2	8	110.jpg	2	0.64950075	1	1	0	0	0.03
277.89037	2	2	117.jpg	2	1.0155991	1	1	0	0	0.03
286.66519	2	11	108.jpg	1	0.57285602	1	0	1	1	0.28
296.45708	2	10	129.jpg	2	0.64228454	1	0	0	0	0
305.2406	2	7	131.jpg	1	0.86461704	1	1	2	2	0.49
311.9737	2	1	128.jpg	1	0.62184169	1	1	1	1	0.29
317.67286	2	15	107.jpg	1	0.54837389	1	0	2	2	0.44
327.45734	2	3	114.jpg	1	0.60930503	1	1	1	1	0.22
335.20702	2	4	119.jpg	2	0.99039122	1	1	0	0	-0.03
341.92521	2	16	121.jpg	2	0.86446761	1	0	0	0	0
349.65973	2	5	132.jpg	1	0.57363645	1	1	2	2	0.41
356.39405	2	6	137.jpg	2	0.76160226	1	1	0	0	0
363.12904	2	14	126.jpg	2	0.9665289	1	0	0	0	0.03
373.96391	2	13	109.jpg	1	0.61268087	1	0	2	2	0.44
380.69026	2	9	135.jpg	1	0.67128635	1	0	1	1	0.2
