onset	duration	stim	stim_file	response	response_time	correct	spaced	stimvalue	feedback	reward
28.463947	2	3	114.jpg	1	0.8254453	1	1	1	1	0.24
38.256686	2	10	129.jpg	2	1.0213515	1	0	0	0	-0.03
43.94951	2	9	135.jpg	1	0.9921993	1	0	1	1	0.25
54.771177	2	6	137.jpg	2	0.94584424	1	1	0	0	0
62.523269	2	1	128.jpg	1	0.65597162	1	1	1	0	-0.1
70.27342	2	15	107.jpg	1	0.71157713	1	0	2	2	0.48
81.105619	2	12	106.jpg	2	0.68941623	1	0	0	0	0.05
86.790997	2	2	117.jpg	2	1.7250025	1	1	0	0	-0.04
96.575625	2	11	108.jpg	1	0.57366331	1	0	1	0	-0.02
104.3268	2	8	110.jpg	2	0.74730989	1	1	0	0	0
114.12842	2	7	131.jpg	1	0.9160434	1	1	2	2	0.48
122.91323	2	16	121.jpg	2	0.79891646	1	0	0	0	0.04
128.6071	2	14	126.jpg	2	0.79566945	1	0	0	-1	-0.27
134.29865	2	4	119.jpg	2	1.1308685	1	1	0	0	-0.04
139.99148	2	5	132.jpg	1	0.59717696	1	1	2	2	0.41
146.71721	2	8	110.jpg	2	0.65070025	1	1	0	-1	-0.21
154.4571	2	9	135.jpg	1	0.59095071	1	0	1	1	0.24
160.15669	2	2	117.jpg	1	1.3507791	0	1	0	0	-0.3
166.89058	2	13	109.jpg	1	0.57216507	1	0	2	0	-0.03
175.674	2	14	126.jpg	2	0.74713651	1	0	0	0	-0.05
184.43984	2	13	109.jpg	1	0.83394047	1	0	2	2	0.48
191.15807	2	1	128.jpg	2	0.83604332	0	1	1	1	-0.08
201.97385	2	12	106.jpg	2	0.62263043	1	0	0	0	-0.02
207.65989	2	3	114.jpg	1	0.73272579	1	1	1	1	0.24
213.34483	2	16	121.jpg	2	0.9320604	1	0	0	0	-0.04
222.12922	2	15	107.jpg	1	0.5884874	1	0	2	0	-0.05
232.96464	2	5	132.jpg	1	0.65655389	1	1	2	2	0.41
238.65647	2	10	129.jpg	2	0.99513397	1	0	0	0	0.03
247.43365	2	3	114.jpg	1	0.7926643	1	1	1	0	-0.04
253.12421	2	4	119.jpg	2	1.2608372	1	1	0	0	0
261.90844	2	7	131.jpg	1	0.92881558	1	1	2	2	0.41
269.65751	2	11	108.jpg	1	0.67289906	1	0	1	1	0.21
276.39116	2	6	137.jpg	2	0.7091751	1	1	0	-1	-0.25
285.17429	2	15	107.jpg	1	0.57594539	1	0	2	2	0.42
294.95826	2	1	128.jpg	1	1.1053674	1	1	1	1	0.24
303.72607	2	13	109.jpg	1	0.61903441	1	0	2	2	0.42
312.49474	2	10	129.jpg	2	1.1242818	1	0	0	0	-0.03
319.22414	2	4	119.jpg	2	1.153849	1	1	0	0	0.02
325.94679	2	11	108.jpg	1	0.79046438	1	0	1	1	0.22
332.68035	2	16	121.jpg	2	0.67256629	1	0	0	0	0.03
342.47452	2	8	110.jpg	2	0.92164091	1	1	0	0	-0.01
348.16609	2	7	131.jpg	1	0.97918105	1	1	2	0	-0.04
358.99171	2	6	137.jpg	2	1.0707913	1	1	0	0	-0.03
366.74258	2	12	106.jpg	2	0.7608456	1	0	0	-1	-0.27
372.4403	2	5	132.jpg	1	0.6870205	1	1	2	2	0.46
379.17483	2	2	117.jpg	2	1.2053434	1	1	0	0	0.04
